id,catalog_number,specifications
2305076,PBUS14-1L-RH,"Bore Size:1.750 in|Torque Capacity:1556.3 lb·ft 2110.0 N·m|Max. Overrunning Inner Race:700 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.435 lb·ft 0.59 N·m|Max. Indexing:150 cpm|Rotation:Right hand rotation |Keyseat:7/16 x 7/32"" |A (Overall Width):4.375 in 111.13 mm|B (Overall Diameter):5.500 in 139.70 mm|C (Hub Diameter):2.875/2.874 in 73.03/73.00 mm|D (Outer Race O.D.):2.190 in 55.63 mm|E (Clutch O.D.):2.992 in 76.00 mm|F (Hub Length):1.750 in 44.45 mm|G (Clutch Length):2.250 in 57.15 mm|J (Groove Position):1.625 in 41.28 mm|M (Groove I.D.):2.787 in 70.79 mm|P (Groove Width):0.056 in 1.42 mm|L (Outer Key Length):1.340 in 34.04 mm|K (Outer Key Dimensions):0.438 x 0.219 in 11.11 x 5.56 mm|N (Set Screw Location):0.315 in 8.00 mm|Lubrication Filler Plug:M6 x P1.0 |Set Screw:5/16-24 x 3/8 |Weight:6.00 kg 13.228 lb"
2305196,MZEU30E3,Bore Size:1.181 in 30.00 mm|Torque Capacity:542.1 lb·ft 735.0 N·m|Max. Overrunning Shaft:1500 rpm|Max. Overrunning Outer Race:500 rpm|Drag Torque:0.288 lb·ft 0.39 N·m|Inner Race Keyway:8 x 3.3 mm |A (Overall Width):2.677 in 68.00 mm|Ac:3.307 in 84.00 mm|B (Overall Height):3.937 in 100.00 mm|F:1.772 in 45.00 mm|L:0.039 in 1.00 mm|M1:0.748 in 19.00 mm|Q:2.677 in 68.00 mm|R:3.622 in 92.00 mm|S:0.630 in 16.00 mm|T:0.551 in 14 mm|U:0.394 in 10.00 mm|Weight:9.460 lb 4.300 kg
2305164,MZEU130E1,Bore Size:5.118 in 130.00 mm|Torque Capacity:18070.2 lb·ft 24500.0 N·m|Max. Overrunning Shaft:320 rpm|Max. Overrunning Outer Race:110 rpm|Drag Torque:4.986 lb·ft 6.76 N·m|Inner Race Keyway:32 x 7.4 mm |A (Overall Length):8.346 in 212.00 mm|B (Clutch Diameter):12.205 in 310.00 mm|B:14.961 in 380.00 mm|C (Clutch Width):5.984 in 152.00 mm|D:13.583 in 345.00 mm|F (Inner Race O.D.):6.299 in 160.00 mm|L (Chamfer):0.098 in 2.50 mm|M (Flange Width):1.142 in 29.00 mm|N (Counter Bore Depth):0.689 in 17.50 mm|O-P (Quantity & Hole):12-18.0 mm |Weight:216.040 lb 98.200 kg
2305192,MZEU25E5,Bore Size:0.984 in 25.00 mm|Torque Capacity:313.5 lb·ft 425.0 N·m|Max. Overrunning Shaft:1600 rpm|Max. Overrunning Outer Race:600 rpm|Drag Torque:0.243 lb·ft 0.33 N·m|Inner Race Keyway:8 x 3.3 mm |A (Overall Width):2.362 in 60.00 mm|B (Overall Height):3.543 in 90.00 mm|BF:3.898 in 99.00 mm|C:1.378 in 35.00 mm|D (Bolt Circle Diameter):3.071 in 78.00 mm|F:1.575 in 40.00 mm|L (Chamfer):0.031 in 0.80 mm|M (Flange Width):0.453 in 11.50 mm|Weight:3.960 lb 1.800 kg
2305152,MZEU100E1,Bore Size:3.937 in 100.00 mm|Torque Capacity:12981.1 lb·ft 17600.0 N·m|Max. Overrunning Shaft:400 rpm|Max. Overrunning Outer Race:130 rpm|Drag Torque:3.975 lb·ft 5.39 N·m|Inner Race Keyway:28 x 6.4 mm |A (Overall Length):7.165 in 182.00 mm|B (Clutch Diameter):10.630 in 270.00 mm|B:13.189 in 335.00 mm|C (Clutch Width):4.724 in 120.00 mm|D:12.008 in 305.00 mm|F (Inner Race O.D.):5.512 in 140.00 mm|L (Chamfer):0.079 in 2.00 mm|M (Flange Width):1.181 in 30.00 mm|N (Counter Bore Depth):0.689 in 17.50 mm|O-P (Quantity & Hole):10-18.0 mm |Weight:151.360 lb 68.800 kg
2305200,MZEU35E1,Bore Size:1.378 in 35.00 mm|Torque Capacity:748.6 lb·ft 1015.0 N·m|Max. Overrunning Shaft:1400 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.361 lb·ft 0.49 N·m|Inner Race Keyway:10 x 3.3 mm |A (Overall Length):2.913 in 74.00 mm|B (Clutch Diameter):4.331 in 110.00 mm|B:5.512 in 140.00 mm|C (Clutch Width):1.772 in 45.00 mm|D:4.882 in 124.00 mm|F (Inner Race O.D.):1.969 in 50.00 mm|L (Chamfer):0.039 in 1.00 mm|M (Flange Width):0.531 in 13.50 mm|N (Counter Bore Depth):0.268 in 6.80 mm|O-P (Quantity & Hole):6-6.6 mm |Weight:11.440 lb 5.200 kg
2305184,MZEU20E3,Bore Size:0.787 in 20.00 mm|Torque Capacity:180.7 lb·ft 245.0 N·m|Max. Overrunning Shaft:1600 rpm|Max. Overrunning Outer Race:700 rpm|Drag Torque:0.214 lb·ft 0.29 N·m|Inner Race Keyway:6 x 2.8 mm |A (Overall Width):2.244 in 57.00 mm|Ac:2.874 in 73.00 mm|B (Overall Height):2.953 in 75.00 mm|F:1.181 in 30.00 mm|L:0.031 in 0.80 mm|M1:0.591 in 15.00 mm|Q:2.126 in 54.00 mm|R:2.835 in 72.00 mm|S:0.472 in 12.00 mm|T:0.433 in 11.00 mm|U:0.394 in 10.00 mm|Weight:4.400 lb 2.000 kg
2305204,MZEU35E5,Bore Size:1.378 in 35.00 mm|Torque Capacity:748.6 lb·ft 1015.0 N·m|Max. Overrunning Shaft:1400 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.361 lb·ft 0.49 N·m|Inner Race Keyway:10 x 3.3 mm |A (Overall Width):2.913 in 74.00 mm|B (Overall Height):4.331 in 110.00 mm|BF:4.685 in 119.00 mm|C:1.772 in 45.00 mm|D (Bolt Circle Diameter):3.780 in 96.00 mm|F:1.969 in 50.00 mm|L (Chamfer):0.039 in 1.00 mm|M (Flange Width):0.531 in 13.50 mm|Weight:7.040 lb 3.200 kg
2305168,MZEU130E5,Bore Size:5.118 in 130.00 mm|Torque Capacity:18070.2 lb·ft 24500.0 N·m|Max. Overrunning Shaft:320 rpm|Max. Overrunning Outer Race:110 rpm|Drag Torque:4.986 lb·ft 6.76 N·m|Inner Race Keyway:32 x 7.4 mm |A (Overall Width):8.346 in 212.00 mm|B (Overall Height):12.205 in 310.00 mm|BF:12.677 in 322.00 mm|C:5.984 in 152.00 mm|D (Bolt Circle Diameter):10.945 in 278.00 mm|F:6.299 in 160.00 mm|L (Chamfer):0.098 in 2.50 mm|M (Flange Width):1.142 in 29.00 mm|Weight:154.440 lb 70.200 kg
2305208,MZEU40E3,Bore Size:1.575 in 40.00 mm|Torque Capacity:995.7 lb·ft 1350.0 N·m|Max. Overrunning Shaft:1400 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.435 lb·ft 0.59 N·m|Inner Race Keyway:12 x 3.3 mm |A (Overall Width):3.386 in 86.00 mm|Ac:4.134 in 105.00 mm|B (Overall Height):4.921 in 125.00 mm|F:2.165 in 55.00 mm|L:0.051 in 1.30 mm|M1:0.866 in 22.00 mm|Q:3.346 in 85.00 mm|R:4.409 in 112.00 mm|S:0.787 in 20.00 mm|T:0.709 in 18.00 mm|U:0.472 in 12.00 mm|Weight:17.160 lb 7.800 kg
2305220,MZEU50E3,Bore Size:1.969 in 50.00 mm|Torque Capacity:1526.7 lb·ft 2070.0 N·m|Max. Overrunning Shaft:1300 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.583 lb·ft 0.79 N·m|Inner Race Keyway:14 x 3.8 mm |A (Overall Width):3.701 in 94.00 mm|Ac:4.449 in 113.00 mm|B (Overall Height):5.906 in 150.00 mm|F:2.756 in 70.00 mm|L:0.051 in 1.30 mm|M1:0.984 in 25.00 mm|Q:4.016 in 102.00 mm|R:5.315 in 135.00 mm|S:0.984 in 25.00 mm|T:0.866 in 22.00 mm|U:0.472 in 12.00 mm|Weight:26.620 lb 12.100 kg
2305216,MZEU45E5,Bore Size:1.772 in 45.00 mm|Torque Capacity:1194.8 lb·ft 1620.0 N·m|Max. Overrunning Shaft:1400 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.509 lb·ft 0.69 N·m|Inner Race Keyway:14 x 3.8 mm |A (Overall Width):3.386 in 86.00 mm|B (Overall Height):5.118 in 130.00 mm|BF:5.512 in 140.00 mm|C:2.087 in 53.00 mm|D (Bolt Circle Diameter):4.409 in 112.00 mm|F:2.362 in 60.00 mm|L (Chamfer):0.051 in 1.30 mm|M (Flange Width):0.610 in 15.50 mm|Weight:13.640 lb 6.200 kg
2305224,MZEU55E1,Bore Size:2.165 in 55.00 mm|Torque Capacity:1770.1 lb·ft 2400.0 N·m|Max. Overrunning Shaft:1300 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.649 lb·ft 0.88 N·m|Inner Race Keyway:16 x 4.3 mm |A (Overall Length):4.094 in 104.00 mm|B (Clutch Diameter):6.299 in 160.00 mm|B:8.031 in 204.00 mm|C (Clutch Width):2.598 in 66.00 mm|D:7.165 in 182.00 mm|F (Inner Race O.D.):2.953 in 75.00 mm|L (Chamfer):0.059 in 1.50 mm|M (Flange Width):0.709 in 18.00 mm|N (Counter Bore Depth):0.433 in 11.00 mm|O-P (Quantity & Hole):8-11.0 mm |Weight:33.660 lb 15.300 kg
2305172,MZEU150E3,Bore Size:5.906 in 150.00 mm|Torque Capacity:24929.5 lb·ft 33800.0 N·m|Max. Overrunning Shaft:300 rpm|Max. Overrunning Outer Race:80 rpm|Drag Torque:4.772 lb·ft 8.13 N·m|Inner Race Keyway:36 x 8.4 mm |A (Overall Width):9.685 in 246.00 mm|Ac:11.260 in 286.00 mm|B (Overall Height):15.748 in 400.00 mm|F:7.874 in 200.00 mm|L:0.098 in 2.50 mm|M1:2.362 in 60.00 mm|Q:10.039 in 255.00 mm|R:12.795 in 325.00 mm|S:2.677 in 68.00 mm|T:2.165 in 55.00 mm|U:1.260 in 32.00 mm|Weight:428.560 lb 194.800 kg
2305236,MZEU70E1,Bore Size:2.756 in 70.00 mm|Torque Capacity:3105.1 lb·ft 4210.0 N·m|Max. Overrunning Shaft:1100 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.937 lb·ft 1.27 N·m|Inner Race Keyway:20 x 4.9 mm |A (Overall Length):5.276 in 134.00 mm|B (Clutch Diameter):7.480 in 190.00 mm|B:9.213 in 234.00 mm|C (Clutch Width):3.740 in 95.00 mm|D:8.346 in 212.00 mm|F (Inner Race O.D.):3.543 in 90.00 mm|L (Chamfer):0.071 in 1.80 mm|M (Flange Width):0.728 in 18.50 mm|N (Counter Bore Depth):0.433 in 11.00 mm|O-P (Quantity & Hole):10-11.0 mm |Weight:56.100 lb 25.500 kg
2305232,MZEU60E3,Bore Size:2.362 in 60.00 mm|Torque Capacity:2175.8 lb·ft 2950.0 N·m|Max. Overrunning Shaft:1200 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.723 lb·ft 0.98 N·m|Inner Race Keyway:18 x 4.4 mm |A (Overall Width):4.488 in 114.00 mm|Ac:5.394 in 137.00 mm|B (Overall Height):6.693 in 170.00 mm|F:3.150 in 80.00 mm|L:0.059 in 1.50 mm|M1:1.181 in 30.00 mm|Q:4.409 in 112.00 mm|R:5.709 in 145.00 mm|S:1.260 in 32.00 mm|T:0.984 in 25.00 mm|U:0.591 in 15.00 mm|Weight:38.940 lb 17.700 kg
2305180,MZEU15E5,Bore Size:0.591 in 15.00 mm|Torque Capacity:73.8 lb·ft 100.0 N·m|Max. Overrunning Shaft:1800 rpm|Max. Overrunning Outer Race:900 rpm|Drag Torque:0.148 lb·ft 0.20 N·m|Inner Race Keyway:5 x 2.3 mm |A (Overall Width):2.047 in 52.00 mm|B (Overall Height):2.677 in 68.00 mm|BF:2.992 in 76.00 mm|C:1.102 in 28.00 mm|D (Bolt Circle Diameter):2.205 in 56.00 mm|F:0.984 in 25.00 mm|L (Chamfer):0.031 in 0.80 mm|M (Flange Width):0.433 in 11.00 mm|Weight:1.760 lb 0.800 kg
2305212,MZEU45E1,Bore Size:1.772 in 45.00 mm|Torque Capacity:1194.8 lb·ft 1620.0 N·m|Max. Overrunning Shaft:1400 rpm|Max. Overrunning Outer Race:300 rpm|Drag Torque:0.509 lb·ft 0.69 N·m|Inner Race Keyway:14 x 3.8 mm |A (Overall Length):3.386 in 86.00 mm|B (Clutch Diameter):5.118 in 130.00 mm|B:6.496 in 165.00 mm|C (Clutch Width):2.087 in 53.00 mm|D:5.748 in 146.00 mm|F (Inner Race O.D.):2.362 in 60.00 mm|L (Chamfer):0.051 in 1.30 mm|M (Flange Width):0.610 in 15.50 mm|N (Counter Bore Depth):0.354 in 9.00 mm|O-P (Quantity & Hole):8-9.0 mm |Weight:20.460 lb 9.300 kg
2305240,MZEU70E5,Bore Size:2.756 in 70.00 mm|Torque Capacity:3105.1 lb·ft 4210.0 N·m|Max. Overrunning Shaft:1100 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.937 lb·ft 1.27 N·m|Inner Race Keyway:20 x 4.9 mm |A (Overall Width):5.276 in 134.00 mm|B (Overall Height):7.480 in 190.00 mm|BF:7.953 in 202.00 mm|C:3.740 in 95.00 mm|D (Bolt Circle Diameter):6.496 in 165.00 mm|F:3.543 in 90.00 mm|L (Chamfer):0.071 in 1.80 mm|M (Flange Width):0.728 in 18.50 mm|Weight:39.820 lb 18.100 kg
2305228,MZEU55E5,Bore Size:2.165 in 55.00 mm|Torque Capacity:1770.1 lb·ft 2400.0 N·m|Max. Overrunning Shaft:1300 rpm|Max. Overrunning Outer Race:250 rpm|Drag Torque:0.649 lb·ft 0.88 N·m|Inner Race Keyway:16 x 4.3 mm |A (Overall Width):4.094 in 104.00 mm|B (Overall Height):6.299 in 160.00 mm|BF:6.693 in 170.00 mm|C:2.598 in 66.00 mm|D (Bolt Circle Diameter):5.433 in 138.00 mm|F:2.953 in 75.00 mm|L (Chamfer):0.059 in 1.50 mm|M (Flange Width):0.709 in 18.00 mm|Weight:20.900 lb 9.500 kg
2305248,MZEU90E1,Bore Size:3.543 in 90.00 mm|Torque Capacity:8850.7 lb·ft 12000.0 N·m|Max. Overrunning Shaft:450 rpm|Max. Overrunning Outer Race:150 rpm|Drag Torque:3.467 lb·ft 4.70 N·m|Inner Race Keyway:25 x 5.4 mm |A (Overall Length):6.220 in 158.00 mm|B (Clutch Diameter):9.055 in 230.00 mm|B:10.945 in 278.00 mm|C (Clutch Width):4.528 in 115.00 mm|D:10.000 in 254.00 mm|F (Inner Race O.D.):4.724 in 120.00 mm|L (Chamfer):0.079 in 2.00 mm|M (Flange Width):0.807 in 20.50 mm|N (Counter Bore Depth):0.512 in 13.00 mm|O-P (Quantity & Hole):10-14.0 mm |Weight:84.260 lb 38.300 kg
2305252,MZEU90E5,Bore Size:3.543 in 90.00 mm|Torque Capacity:8850.7 lb·ft 12000.0 N·m|Max. Overrunning Shaft:450 rpm|Max. Overrunning Outer Race:150 rpm|Drag Torque:3.467 lb·ft 4.70 N·m|Inner Race Keyway:25 x 5.4 mm |A (Overall Width):6.220 in 158.00 mm|B (Overall Height):9.055 in 230.00 mm|BF:9.528 in 242.00 mm|C:4.528 in 115.00 mm|D (Bolt Circle Diameter):8.110 in 206.00 mm|F:4.724 in 120.00 mm|L (Chamfer):0.079 in 2.00 mm|M (Flange Width):0.807 in 20.50 mm|Weight:61.820 lb 28.100 kg
2305244,MZEU80E3,Bore Size:3.150 in 80.00 mm|Torque Capacity:3813.2 lb·ft 5170.0 N·m|Max. Overrunning Shaft:800 rpm|Max. Overrunning Outer Race:200 rpm|Drag Torque:1.018 lb·ft 1.38 N·m|Inner Race Keyway:22 x 5.4 mm |A (Overall Width):5.669 in 144.00 mm|Ac:6.614 in 168.00 mm|B (Overall Height):8.268 in 210.00 mm|F:4.134 in 105.00 mm|L:0.071 in 1.80 mm|M1:1.378 in 35.00 mm|Q:5.709 in 145.00 mm|R:7.283 in 185.00 mm|S:1.496 in 38.00 mm|T:1.181 in 30.00 mm|U:0.630 in 16.00 mm|Weight:73.920 lb 33.600 kg
389919,W40,Type :W |For Use with Bushing:4040 |Max. Bore of Bushing:1.438 in|A:7.750 in|B:4.000 in|C:1.500 in|D:1.000 in|F:0.375 in|G:7.250 in|H:6.875 in|J:5.750 in|K:7.000 in|Weight:29.000 lb
389955,100EWC,Type :C |Weight:7.500 lb|Use Bushing:E |D:6.250 in|P:5.875 in|L:1.625 in|T:0.688 in
389967,60SFW,Type :B |Weight:3.600 lb|Use Bushing:SF |D:5.000 in|P:4.625 in|L:1.250 in|T:0.438 in
390008,PL4KE,d - Shaft O.D.:4.000 in|t1 - Shaft Dia. Tolerance:-0.0021 in +0 |D - Hub Counter I.D.:5.313 in|t2 - Hub Counter ID Tolerance:+0.0025 in -0 |D1 - O.D. of KE:5.500 in|Lt:2.520 in|L:2.126 in|L2:1.688 in|l:1.142 in|Transmissible Torque:7460 ft·lb|Transmissible Thrust:42278 lb|P - Shaft Contact Pressure:28863 psi|P1 - Hub Bore Contact Pressure:21756 psi|Qty. Locking Bolts:14 |Size Locking Bolts:M10 x 40 |Tightening Torque:60.000 ft·lb|Weight:5.190 lb
389959,120EW,Type :B |Weight:7.400 lb|Use Bushing:E |D:6.250 in|P:5.875 in|L:1.625 in|T:0.875 in
390139,W25,Type :W |For Use with Bushing:2517 |Max. Bore of Bushing:0.500 in|A:4.875 in|B:1.750 in|C:0.500 in|D:0.750 in|F:0.375 in|G:4.375 in|H:4.250 in|J:3.375 in|K:4.625 in|Weight:4.000 lb
389951,160MW,Type :C1 |Weight:59.300 lb|Use Bushing:M |D:10.000 in|P:9.500 in|L:5.188 in|T:2.250 in
390250,50TL2,"Weight:2.700 lb|Use Bushing:2517 |D:4.250 in|P:4.125 in|L:1.750 in|T:0.312 in|Information:TAPER-LOCK type W weld-on hubs are
designed for use in applications such as
welding to plate sprockets, pulleys, and
agitators. They are made of steel, drilled,
tapped, and taper bored for TAPER-LOCK
bushings. "
390171,PL3F,d - Shaft O.D.:3.000 in|t1 - Shaft Dia. Tolerance:-0.0018 in +0 |D - Hub Counter I.D.:4.724 in|t2 - Hub Counter ID Tolerance:+0.0021 in -0 |l:1.102 in|L:|Lt:2.008 in|Transmissible Torque:4735 ft·lb|Transmissible Thrust:37991 lb|P - Contact Pressure - Shaft:40176 psi|P' - Contact Pressure - Hub Bore:21466 psi|Weight:4.100 lb
390260,60EW,Type :B |Weight:7.800 lb|Use Bushing:E |D:6.250 in|P:5.875 in|L:1.625 in|T:0.438 in
390206,120FW,Type :C |Weight:14.300 lb|Use Bushing:F |D:7.000 in|P:6.625 in|L:2.500 in|T:0.875 in
390310,60TL2,"Weight:2.700 lb|Use Bushing:2517 |D:4.250 in|P:4.125 in|L:1.750 in|T:0.438 in|Information:TAPER-LOCK type W weld-on hubs are
designed for use in applications such as
welding to plate sprockets, pulleys, and
agitators. They are made of steel, drilled,
tapped, and taper bored for TAPER-LOCK
bushings. "
390367,PL2AD,d - Shaft O.D.:2.000 in|t1 - Shaft Dia. Tolerance:-0.0018 in +0 |D - Hub Counter I.D.:3.346 in|t2 - Hub Counter ID Tolerance:+0.0021 in -0 |l:2.205 in|L:2.520 in|Lt:2.835 in|Transmissible Torque:3141 ft·lb|Transmissible Thrust:38216 lb|P - Contact Pressure - Shaft:23061 psi|P' - Contact Pressure - Hub Bore:13779 psi|Weight:3.600 lb
391565,AL822,P - Pitch:1.000 in|Lacing:2x2 |Min. Tensile Strength:14600 lb|S - Hole Diameter:0.314 in|Approx. Weight:1.010 lb/ft
391699,BL1066,Lacing:6x6 |P - Pitch:1.250 in|Min. Tensile Strength:95200 lb|ASME/ANSI Min. Tensile Strength:78000 lb|S - Hole Diameter:0.439 in|Approx. Weight:7.500 lb/ft
391638,BL523,Lacing:2x3 |P - Pitch:0.625 in|Min. Tensile Strength:8800 lb|ASME/ANSI Min. Tensile Strength:7500 lb|S - Hole Diameter:0.236 in|Approx. Weight:0.850 lb/ft
391675,BL1046,Lacing:4x6 |P - Pitch:1.250 in|Min. Tensile Strength:63400 lb|ASME/ANSI Min. Tensile Strength:52000 lb|S - Hole Diameter:0.439 in|Approx. Weight:6.240 lb/ft
391655,BL644,Lacing:4x4 |P - Pitch:0.750 in|Min. Tensile Strength:28500 lb|ASME/ANSI Min. Tensile Strength:22000 lb|S - Hole Diameter:0.314 in|Approx. Weight:2.140 lb/ft
391687,AL844,P - Pitch:1.000 in|Lacing:4x4 |Min. Tensile Strength:29100 lb|S - Hole Diameter:0.314 in|Approx. Weight:2.000 lb/ft
391882,AL444,P - Pitch:0.500 in|Lacing:4x4 |Min. Tensile Strength:7500 lb|S - Hole Diameter:0.158 in|Approx. Weight:0.500 lb/ft
391861,AL1244,P - Pitch:1.500 in|Lacing:4x4 |Min. Tensile Strength:63400 lb|S - Hole Diameter:0.439 in|Approx. Weight:4.750 lb/ft
391907,AL1044,P - Pitch:1.250 in|Lacing:4x4 |Min. Tensile Strength:44000 lb|S - Hole Diameter:0.377 in|Approx. Weight:3.560 lb/ft
392498,BL544,Lacing:4x4 |P - Pitch:0.625 in|Min. Tensile Strength:17600 lb|ASME/ANSI Min. Tensile Strength:15000 lb|S - Hole Diameter:0.236 in|Approx. Weight:1.270 lb/ft
392547,AL522,P - Pitch:0.625 in|Lacing:2x2 |Min. Tensile Strength:6200 lb|S - Hole Diameter:0.202 in|Approx. Weight:0.420 lb/ft
393223,BL834,Lacing:3x4 |P - Pitch:1.000 in|Min. Tensile Strength:34800 lb|ASME/ANSI Min. Tensile Strength:29000 lb|S - Hole Diameter:0.377 in|Approx. Weight:2.980 lb/ft
394474,40B11FJ,Hub Diameter:1.375 in|LTB:0.875 in|Style:B |No. Teeth:11 |Finished Bore Diameter:0.625 in|Max. Bore:0.875 in|Weight:0.280 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394425,40B19T,No. Teeth:19 |Outside Diameter:3.296 in|Suggested Tightener:1 |ANSI Chain No.:40 |Hub Diameter:2.438 in|LTB:1.062 in|Bushed Bore Diameter:0.875 in|Tooth Nom. Thickness:0.284 in|Hardened Teeth:Yes |Weight:1.500 lb
394494,40B11FH,Hub Diameter:1.375 in|LTB:0.875 in|Style:B |No. Teeth:11 |Finished Bore Diameter:0.500 in|Max. Bore:0.875 in|Weight:0.280 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394516,50B60F-1B,Hub Diameter:3.750 in|LTB:1.250 in|Style:B |No. Teeth:60 |Finished Bore Diameter:1.125 in|Max. Bore:2.500 in|Weight:13.500 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394524,40B14FL,Hub Diameter:1.688 in|LTB:0.875 in|Style:B |No. Teeth:14 |Finished Bore Diameter:0.750 in|Max. Bore:1.125 in|Weight:0.510 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394558,80SDS13,Hub Diameter:3.188 in|LTB:0.750 in|Style:B |No. Teeth:13 |Outside Diameter:4.660 in|Pitch Diameter:4.179 in|Caliper Diameter:3.523 in|Max. Bore:2.000 in|Weight:1.500 lb|Tooth Nom. Width:0.575 in|Hardened Teeth :Yes 
394466,T80B17,Stock Bore Diameter:1.000 in|Hub Diameter:4.422 in|LTB:3.875 in|Style:B |No. Teeth:17 |Outside Diameter:5.950 in|Pitch Diameter:5.442 in|Caliper Diameter:4.794 in|Max. Bore:3.000 in|Weight:18.600 lb|Tooth Nominal Width:0.557 in|Hardened Teeth :Yes 
394512,40B15FJ,Hub Diameter:1.813 in|LTB:0.875 in|Style:B |No. Teeth:15 |Finished Bore Diameter:0.625 in|Max. Bore:1.250 in|Weight:0.530 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394550,40B16F-1C,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.188 in|Max. Bore:1.375 in|Weight:0.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394507,D140B23,Stock Bore Diameter:1.750 in|Hub Diameter:7.000 in|LTB:4.000 in|Style:B |No. Teeth:23 |Outside Diameter:13.780 in|Pitch Diameter:12.852 in|Caliper Diameter:11.822 in|Max. Bore:5.250 in|Weight:100.000 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
394562,40B25F-1G,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:25 |Finished Bore Diameter:1.438 in|Max. Bore:2.250 in|Weight:2.220 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394574,40B24FL,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:24 |Finished Bore Diameter:0.750 in|Max. Bore:2.250 in|Weight:2.100 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394587,40B27F-1D,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:27 |Finished Bore Diameter:1.250 in|Max. Bore:2.250 in|Weight:2.420 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394591,40B28F-1C,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:28 |Finished Bore Diameter:1.188 in|Max. Bore:2.250 in|Weight:2.500 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394566,50B23FP,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:23 |Finished Bore Diameter:0.875 in|Max. Bore:2.000 in|Weight:2.500 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394619,60B21F-1C,Hub Diameter:4.000 in|LTB:1.250 in|Style:B |No. Teeth:21 |Finished Bore Diameter:1.188 in|Max. Bore:2.750 in|Weight:4.400 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
394546,40B16F-1D,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.250 in|Max. Bore:1.375 in|Weight:0.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394479,40B23F-1B,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:23 |Finished Bore Diameter:1.125 in|Max. Bore:2.000 in|Weight:1.920 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394639,40B23F-1G,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:23 |Finished Bore Diameter:1.438 in|Max. Bore:2.000 in|Weight:1.920 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394648,40B22F-1G,Hub Diameter:2.875 in|LTB:1.000 in|Style:B |No. Teeth:22 |Finished Bore Diameter:1.438 in|Max. Bore:1.875 in|Weight:1.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394644,40B23FL,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:23 |Finished Bore Diameter:0.750 in|Max. Bore:2.000 in|Weight:1.920 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394660,50B23F-1F,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:23 |Finished Bore Diameter:1.375 in|Max. Bore:2.000 in|Weight:2.500 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394680,35B22FL,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:22 |Finished Bore Diameter:0.750 in|Max. Bore:1.375 in|Weight:0.800 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394656,50A13,Stock Bore Diameter:0.625 in|Style:A |No. Teeth:13 |Outside Diameter:2.910 in|Pitch Diameter:2.612 in|Caliper Diameter:2.193 in|Weight:0.420 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
