id,catalog_number,chain_technical_data
1752602,160F21,Pitch:2.000 in|Chain Size:160 
394510,40B15F-1D,Pitch:0.500 in|Chain Size:40 
395577,100A14,Pitch:1.250 in|Chain Size:100 
397797,T40B22,Pitch:0.500 in|Chain Size:40-3 
398063,41B20FL,Pitch:0.500 in|Chain Size:41 
397792,D100B30,Pitch:1.250 in|Chain Size:100-2 
396620,50B38F-1H,Pitch:0.625 in|Chain Size:50 
397782,D100B12,Pitch:1.250 in|Chain Size:100-2 
397607,D50B16,Pitch:0.625 in|Chain Size:50-2 
397661,60BTL36,Pitch:0.750 in|Chain Size:60 
397893,40B12FL,Pitch:0.500 in|Chain Size:40 
397982,80B15F-1J,Pitch:1.000 in|Chain Size:80 
397762,D50B20,Pitch:0.625 in|Chain Size:50-2 
1752588,140F26,Pitch:1.750 in|Chain Size:140 
397758,80BTL80,Pitch:1.000 in|Chain Size:80 
397834,D120B23,Pitch:1.500 in|Chain Size:120-2 
2305254,40B33FL,Pitch:0.500 in|Chain Size:40 
394555,D80B10,Pitch:1.000 in|Chain Size:80-2 
394489,40B19F-1G,Pitch:0.500 in|Chain Size:40 
394649,240B20,Pitch:3.000 in|Chain Size:240 
394714,35B14FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394690,25A48,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
394831,50B24F-1H,Pitch:0.625 in|Chain Size:50 
394504,40B11FL,Pitch:0.500 in|Chain Size:40 
394799,35B54FJ,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394839,35B40F-1B,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394770,60B20F-1L,Pitch:0.750 in|Chain Size:60 
395011,120B18,Pitch:1.500 in|Chain Size:120 
395057,50B20F-1H,Pitch:0.625 in|Chain Size:50 
394760,40SK84,Pitch:0.500 in|Chain Size:40 
394804,35B60F-1C,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395032,50B18F-1F,Pitch:0.625 in|Chain Size:50 
394903,80B20F-1F,Pitch:1.000 in|Chain Size:80 
395148,60B34,Pitch:0.750 in|Chain Size:60 
395070,40B36F-1H,Pitch:0.500 in|Chain Size:40 
395123,40B28F-1D,Pitch:0.500 in|Chain Size:40 
395187,41B13FH,Pitch:0.500 in|Chain Size:41 
395152,40B32F-1G,Pitch:0.500 in|Chain Size:40 
395273,80A70,Pitch:1.000 in|Chain Size:80 
395169,41B12FL,Pitch:0.500 in|Chain Size:41 
394960,120B32,Pitch:1.500 in|Chain Size:120 
395343,50B24F-1G,Pitch:0.625 in|Chain Size:50 
395462,80A112,Pitch:1.000 in|Chain Size:80 
395645,80BTL70,Pitch:1.000 in|Chain Size:80 
395699,160B19,Pitch:2.000 in|Chain Size:160 
395683,25A40,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395765,50BTL60,Pitch:0.625 in|Chain Size:50 
395363,40B96,Pitch:0.500 in|Chain Size:40 
395478,160A45,Pitch:2.000 in|Chain Size:160 
395757,50A112,Pitch:0.625 in|Chain Size:50 
395466,120A22,Pitch:1.500 in|Chain Size:120 
395490,120A24,Pitch:1.500 in|Chain Size:120 
395720,140M80,Pitch:1.750 in|Chain Size:140 
395919,60A15,Pitch:0.750 in|Chain Size:60 
395982,80B49,Pitch:1.000 in|Chain Size:80 
395990,35A54,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395948,60A42,Pitch:0.750 in|Chain Size:60 
395704,160B18,Pitch:2.000 in|Chain Size:160 
396043,50A60,Pitch:0.625 in|Chain Size:50 
396092,60B18F-1L,Pitch:0.750 in|Chain Size:60 
396067,50A50,Pitch:0.625 in|Chain Size:50 
396087,160B12,Pitch:2.000 in|Chain Size:160 
396117,2052B16,Size:C2052 |Pitch:1.250 in|Inside Width :0.375 in|Roller Diameter :0.750 in
395737,35JA25,Pitch:0.375 in|Chain Size:35 
395805,35B36FJ,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
396277,2062B12,Size:C2062 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.875 in
396125,2060B13,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
396231,2082B13,Size:C2082 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :1.125 in
396190,60BTL42,Pitch:0.750 in|Chain Size:60 
396305,35B24FH,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
396378,T60B17,Pitch:0.750 in|Chain Size:60-3 
396400,D60B20,Pitch:0.750 in|Chain Size:60-2 
396297,2060B25,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
396370,T50B26,Pitch:0.625 in|Chain Size:50-3 
396341,T40B15,Pitch:0.500 in|Chain Size:40-3 
396404,2082B9,Size:C2082 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :1.125 in
396153,60B24F-1F,Pitch:0.750 in|Chain Size:60 
396457,D60B60,Pitch:0.750 in|Chain Size:60-2 
396424,D60B13,Pitch:0.750 in|Chain Size:60-2 
396566,80SF25,Pitch:1.000 in|Chain Size:80 
396541,T60B36,Pitch:0.750 in|Chain Size:60-3 
396428,D50B48,Pitch:0.625 in|Chain Size:50-2 
396549,T80B18,Pitch:1.000 in|Chain Size:80-3 
396664,60BTL28,Pitch:0.750 in|Chain Size:60 
396631,120SF15,Pitch:1.500 in|Chain Size:120 
396676,60BTL14,Pitch:0.750 in|Chain Size:60 
396357,T100B17,Pitch:1.250 in|Chain Size:100-3 
396781,35JA28,Pitch:0.375 in|Chain Size:35 
396623,120F36,Pitch:1.500 in|Chain Size:120 
396688,80BTL28,Pitch:1.000 in|Chain Size:80 
396769,80SF22,Pitch:1.000 in|Chain Size:80 
396700,80BTL16,Pitch:1.000 in|Chain Size:80 
396704,60B31F-1H,Pitch:0.750 in|Chain Size:60 
396680,50BTL27,Pitch:0.625 in|Chain Size:50 
396844,80B11SS,Pitch:1.000 in|Chain Size:80.000 
396822,160B28,Pitch:2.000 in|Chain Size:160 
396881,2062B13,Size:C2062 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.875 in
396655,60BTL20,Pitch:0.750 in|Chain Size:60 
396990,D60CTL42,Pitch:0.750 in|Chain Size:60-2 
396818,50SDS45,Pitch:0.625 in|Chain Size:50 
396982,D60BTL15,Pitch:0.750 in|Chain Size:60-2 
396574,35B16FH,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
396840,50A30,Pitch:0.625 in|Chain Size:50 
397056,50BTL36,Pitch:0.625 in|Chain Size:50 
397040,60BTL45,Pitch:0.750 in|Chain Size:60 
397097,60B23F-1B,Pitch:0.750 in|Chain Size:60 
397044,40BTL96,Pitch:0.500 in|Chain Size:40 
397174,D50B25,Pitch:0.625 in|Chain Size:50-2 
397133,100A25,Pitch:1.250 in|Chain Size:100 
397060,D40CTL48,Pitch:0.500 in|Chain Size:40-2 
397182,50SDS36,Pitch:0.625 in|Chain Size:50 
397244,140B19,Pitch:1.750 in|Chain Size:140 
397439,80B18F-1L,Pitch:1.000 in|Chain Size:80 
397455,40B30F-1D,Pitch:0.500 in|Chain Size:40 
397506,41B13FL,Pitch:0.500 in|Chain Size:41 
397575,50B45F-1H,Pitch:0.625 in|Chain Size:50 
397351,35B12FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397447,50B32F-1D,Pitch:0.625 in|Chain Size:50 
397335,160A15,Pitch:2.000 in|Chain Size:160 
397678,60B45SS,Pitch:0.750 in|Chain Size:60 
397599,100B35,Pitch:1.250 in|Chain Size:100 
397101,D40B18,Pitch:0.500 in|Chain Size:40-2 
397420,50B27F-1B,Pitch:0.625 in|Chain Size:50 
397755,D50B22,Pitch:0.625 in|Chain Size:50-2 
397735,D100B20,Pitch:1.250 in|Chain Size:100-2 
397767,80BTL22,Pitch:1.000 in|Chain Size:80 
397814,D120B30,Pitch:1.500 in|Chain Size:120-2 
397827,D120B18,Pitch:1.500 in|Chain Size:120-2 
397894,D120B16,Pitch:1.500 in|Chain Size:120-2 
397791,D100B25,Pitch:1.250 in|Chain Size:100-2 
398007,80B17F-1D,Pitch:1.000 in|Chain Size:80 
397991,80B11F-1F,Pitch:1.000 in|Chain Size:80 
394515,40B13FH,Pitch:0.500 in|Chain Size:40 
394614,50B33F-1G,Pitch:0.625 in|Chain Size:50 
394638,40B23F-1D,Pitch:0.500 in|Chain Size:40 
394469,40B18F-1H,Pitch:0.500 in|Chain Size:40 
394675,35B22F-1,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394696,T60B20,Pitch:0.750 in|Chain Size:60-3 
394704,25A60,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
394815,35B32FP,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394781,35B45FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394929,41B16F-1,Pitch:0.500 in|Chain Size:41 
394465,40B18F-1D,Pitch:0.500 in|Chain Size:40 
394622,40B20F-1C,Pitch:0.500 in|Chain Size:40 
394946,50B12FJ,Pitch:0.625 in|Chain Size:50 
394950,41B9FH,Pitch:0.500 in|Chain Size:41 
395017,50B19FJ,Pitch:0.625 in|Chain Size:50 
394938,50B11F-1,Pitch:0.625 in|Chain Size:50 
394833,50BTL28,Pitch:0.625 in|Chain Size:50 
394820,25A30,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
394880,50B14F-1B,Pitch:0.625 in|Chain Size:50 
395050,2060A30,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
395096,2060B24,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
394824,120B26,Pitch:1.500 in|Chain Size:120 
395175,D80BTL25,Pitch:1.000 in|Chain Size:80-2 
395013,80B20F-2G,Pitch:1.000 in|Chain Size:80 
395283,40B30F-1H,Pitch:0.500 in|Chain Size:40 
395315,41B25F-1,Pitch:0.500 in|Chain Size:41 
395105,60B12FL,Pitch:0.750 in|Chain Size:60 
395324,80A80,Pitch:1.000 in|Chain Size:80 
395410,40A54,Pitch:0.500 in|Chain Size:40 
395311,35B70,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395365,60A60,Pitch:0.750 in|Chain Size:60 
395341,25B72,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395353,25B48,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395228,50A72,Pitch:0.625 in|Chain Size:50 
395414,60B14F-1G,Pitch:0.750 in|Chain Size:60 
395651,D60B11,Pitch:0.750 in|Chain Size:60-2 
395320,25B35,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395735,120B12,Pitch:1.500 in|Chain Size:120 
395488,50B60F-1H,Pitch:0.625 in|Chain Size:50 
395569,2060A24,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
395541,140A14,Pitch:1.750 in|Chain Size:140 
395722,80B18F-1H,Pitch:1.000 in|Chain Size:80 
395821,35A96,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395775,25A24,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395975,60A30,Pitch:0.750 in|Chain Size:60 
395979,80B25F-1G,Pitch:1.000 in|Chain Size:80 
396016,100B30,Pitch:1.250 in|Chain Size:100 
395992,50B16F-1G,Pitch:0.625 in|Chain Size:50 
396212,25B11SS,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
396238,2082B20,Size:C2082 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :1.125 in
396045,50A96,Pitch:0.625 in|Chain Size:50 
396188,2042B13,Size:C2042 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.625 in
396192,2040B30,Size:A2040/C2040 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.313 in
396221,35B15SS,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
396339,T40B12,Pitch:0.500 in|Chain Size:40-3 
396422,D50B52,Pitch:0.625 in|Chain Size:50-2 
396406,50B10FL,Pitch:0.625 in|Chain Size:50 
396430,D40B36,Pitch:0.500 in|Chain Size:40-2 
396467,2042A16,Size:C2042 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.625 in
396491,2040A23,Size:A2040/C2040 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.313 in
396519,50B14F-1D,Pitch:0.625 in|Chain Size:50 
396434,D80B19,Pitch:1.000 in|Chain Size:80-2 
396446,D60B36,Pitch:0.750 in|Chain Size:60-2 
396661,80BTL30,Pitch:1.000 in|Chain Size:80 
396355,T100B16,Pitch:1.250 in|Chain Size:100-3 
396576,100A16,Pitch:1.250 in|Chain Size:100 
396588,1.00E+42,Pitch:1.250 in|Chain Size:100 
396380,40A36,Pitch:0.500 in|Chain Size:40 
396637,120A45,Pitch:1.500 in|Chain Size:120 
396706,40A27,Pitch:0.500 in|Chain Size:40 
396779,40JA19,Pitch:0.500 in|Chain Size:40 
396796,2042B23,Size:C2042 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.625 in
396791,40SDS45,Pitch:0.500 in|Chain Size:40 
396698,80BTL14,Pitch:1.000 in|Chain Size:80 
396812,T100B30,Pitch:1.250 in|Chain Size:100-3 
396714,80SK18,Pitch:1.000 in|Chain Size:80 
396960,2040B15,Size:A2040/C2040 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.313 in
396944,60B14F-1B,Pitch:0.750 in|Chain Size:60 
396997,40BTL24,Pitch:0.500 in|Chain Size:40 
397054,50BTL80,Pitch:0.625 in|Chain Size:50 
397074,80BTL35,Pitch:1.000 in|Chain Size:80 
397017,50B33F-1B,Pitch:0.625 in|Chain Size:50 
397087,80BTL54,Pitch:1.000 in|Chain Size:80 
396800,50B48F-1C,Pitch:0.625 in|Chain Size:50 
397042,60BTL70,Pitch:0.750 in|Chain Size:60 
396755,60SF80,Pitch:0.750 in|Chain Size:60 
397038,D40BTL36,Pitch:0.500 in|Chain Size:40-2 
396980,D60ATL19,Pitch:0.750 in|Chain Size:60-2 
397066,100BTL48,Pitch:1.250 in|Chain Size:100 
396710,80BTL18,Pitch:1.000 in|Chain Size:80 
396956,40A22,Pitch:0.500 in|Chain Size:40 
394481,40B18F-1B,Pitch:0.500 in|Chain Size:40 
394621,2062B10,Size:C2062 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.875 in
394784,25A18,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
394580,D60CTL36,Pitch:0.750 in|Chain Size:60-2 
394735,35B17F-1,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394949,80B45,Pitch:1.000 in|Chain Size:80 
394932,41B15FL,Pitch:0.500 in|Chain Size:41 
394961,60B37,Pitch:0.750 in|Chain Size:60 
395063,40B36F-1G,Pitch:0.500 in|Chain Size:40 
395087,2082B14,Size:C2082 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :1.125 in
395188,80SF35,Pitch:1.000 in|Chain Size:80 
395016,50B19F-1H,Pitch:0.625 in|Chain Size:50 
394472,40B30SS,Pitch:0.500 in|Chain Size:40 
395219,40B48FL,Pitch:0.500 in|Chain Size:40 
394723,35B12FJ,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394928,41B15F-1,Pitch:0.500 in|Chain Size:41 
394560,80B9F-1D,Pitch:1.000 in|Chain Size:80 
395215,40B42FL,Pitch:0.500 in|Chain Size:40 
395108,2080B25,Size:C2080/A2080 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :0.625 in
395376,80A19,Pitch:1.000 in|Chain Size:80 
395302,80A30,Pitch:1.000 in|Chain Size:80 
395298,40B112,Pitch:0.500 in|Chain Size:40 
395310,50B36F-1F,Pitch:0.625 in|Chain Size:50 
395601,100A10,Pitch:1.250 in|Chain Size:100 
394832,35B32F-1B,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395532,140A11,Pitch:1.750 in|Chain Size:140 
395483,D120B14,Pitch:1.500 in|Chain Size:120-2 
395479,35B30F-1C,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395705,160B21,Pitch:2.000 in|Chain Size:160 
395646,100A32,Pitch:1.250 in|Chain Size:100 
395730,120B13,Pitch:1.500 in|Chain Size:120 
395754,120B28,Pitch:1.500 in|Chain Size:120 
395692,140B16,Pitch:1.750 in|Chain Size:140 
395762,120B15,Pitch:1.500 in|Chain Size:120 
395824,40A112,Pitch:0.500 in|Chain Size:40 
395810,35A60,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395766,120B16,Pitch:1.500 in|Chain Size:120 
395949,60A39,Pitch:0.750 in|Chain Size:60 
395778,240B11,Pitch:3.000 in|Chain Size:240 
395957,50B80,Pitch:0.625 in|Chain Size:50 
395629,200A17,Pitch:2.500 in|Chain Size:200 
396003,50A44,Pitch:0.625 in|Chain Size:50 
395937,60A36,Pitch:0.750 in|Chain Size:60 
396015,80B15SS,Pitch:1.000 in|Chain Size:80.000 
395833,40A33,Pitch:0.500 in|Chain Size:40 
395995,D50BTL30,Pitch:0.625 in|Chain Size:50-2 
396187,2042B12,Size:C2042 |Pitch:1.000 in|Inside Width :0.312 in|Roller Diameter :0.625 in
396097,2050B30,Size:A2050/C2050 |Pitch:1.250 in|Inside Width :0.375 in|Roller Diameter :0.400 in
396211,40B17F-1B,Pitch:0.500 in|Chain Size:40 
396110,2050B14,Size:A2050/C2050 |Pitch:1.250 in|Inside Width :0.375 in|Roller Diameter :0.400 in
396130,2052B8,Size:C2052 |Pitch:1.250 in|Inside Width :0.375 in|Roller Diameter :0.750 in
396237,80A96,Pitch:1.000 in|Chain Size:80 
396393,T50B25,Pitch:0.625 in|Chain Size:50-3 
396421,D140B13,Pitch:1.750 in|Chain Size:140-2 
396445,50B20FL,Pitch:0.625 in|Chain Size:50 
396269,25B30SS,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
396458,D80B11,Pitch:1.000 in|Chain Size:80-2 
396433,D80B17,Pitch:1.000 in|Chain Size:80-2 
396429,D60BTL20,Pitch:0.750 in|Chain Size:60-2 
396453,D80B15,Pitch:1.000 in|Chain Size:80-2 
396462,50A12,Pitch:0.625 in|Chain Size:50 
396358,50BTL18,Pitch:0.625 in|Chain Size:50 
396567,T60B16,Pitch:0.750 in|Chain Size:60-3 
396575,40B17FL,Pitch:0.500 in|Chain Size:40 
396498,50BTL16,Pitch:0.625 in|Chain Size:50 
396550,T80B19,Pitch:1.000 in|Chain Size:80-3 
396494,2060A19,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
396738,40B9FJ,Pitch:0.500 in|Chain Size:40 
396616,1.00E+22,Pitch:1.250 in|Chain Size:100 
396709,80BTL17,Pitch:1.000 in|Chain Size:80 
396660,50B72,Pitch:0.625 in|Chain Size:50 
396815,50SDS40,Pitch:0.625 in|Chain Size:50 
396927,80B11F-1J,Pitch:1.000 in|Chain Size:80 
396841,80B16SS,Pitch:1.000 in|Chain Size:80.000 
396955,50B11SS,Pitch:0.625 in|Chain Size:50 
397033,50BTL96,Pitch:0.625 in|Chain Size:50 
397037,60BTL80,Pitch:0.750 in|Chain Size:60 
396790,40SDS42,Pitch:0.500 in|Chain Size:40 
397045,50BTL112,Pitch:0.625 in|Chain Size:50 
396991,D60CTL45,Pitch:0.750 in|Chain Size:60-2 
397069,D50BTL21,Pitch:0.625 in|Chain Size:50-2 
397139,60B23F-1R,Pitch:0.750 in|Chain Size:60 
397276,50B18F-1D,Pitch:0.625 in|Chain Size:50 
397224,60B36F-1R,Pitch:0.750 in|Chain Size:60 
397211,60B18F-1D,Pitch:0.750 in|Chain Size:60 
397106,60B20F-1R,Pitch:0.750 in|Chain Size:60 
397240,60B19F-1B,Pitch:0.750 in|Chain Size:60 
397082,D40ATL15,Pitch:0.500 in|Chain Size:40-2 
397507,60B14FP,Pitch:0.750 in|Chain Size:60 
397519,60B13FP,Pitch:0.750 in|Chain Size:60 
397477,60B11F-1D,Pitch:0.750 in|Chain Size:60 
397421,50B26F-1B,Pitch:0.625 in|Chain Size:50 
397728,D35B36,Pitch:0.375 in|Chain Size:35-2 |Inside Width :0.188 in|Roller Diameter :0.200 in
397417,120B25,Pitch:1.500 in|Chain Size:120 
397557,50B40F-1G,Pitch:0.625 in|Chain Size:50 
397296,60B26F-1H,Pitch:0.750 in|Chain Size:60 
397633,40A32,Pitch:0.500 in|Chain Size:40 
397641,D80B22,Pitch:1.000 in|Chain Size:80-2 
397440,35B26F-1D,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397572,2080B21,Size:C2080/A2080 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :0.625 in
397772,D40B45,Pitch:0.500 in|Chain Size:40-2 
397675,80B19F-1H,Pitch:1.000 in|Chain Size:80 
397756,D50B23,Pitch:0.625 in|Chain Size:50-2 
397760,D50B18,Pitch:0.625 in|Chain Size:50-2 
397784,D100B15,Pitch:1.250 in|Chain Size:100-2 
397952,D140B21,Pitch:1.750 in|Chain Size:140-2 
397336,D50B30,Pitch:0.625 in|Chain Size:50-2 
398020,80B16F-1C,Pitch:1.000 in|Chain Size:80 
397768,2060B14,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
398032,80B16F-1H,Pitch:1.000 in|Chain Size:80 
397963,35B21FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
398008,80B17F-1F,Pitch:1.000 in|Chain Size:80 
398004,80B17F-1J,Pitch:1.000 in|Chain Size:80 
394713,35B15FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394959,41B9FJ,Pitch:0.500 in|Chain Size:41 
394488,40B19FL,Pitch:0.500 in|Chain Size:40 
394470,40B18FL,Pitch:0.500 in|Chain Size:40 
394963,40BTL80,Pitch:0.500 in|Chain Size:40 
395208,41B11FJ,Pitch:0.500 in|Chain Size:41 
394881,50B14F-1C,Pitch:0.625 in|Chain Size:50 
395935,60A38,Pitch:0.750 in|Chain Size:60 
394918,2080B17,Size:C2080/A2080 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :0.625 in
395993,40BTL17,Pitch:0.500 in|Chain Size:40 
397238,60B35F-1B,Pitch:0.750 in|Chain Size:60 
395997,50A48,Pitch:0.625 in|Chain Size:50 
397270,60B15F-1F,Pitch:0.750 in|Chain Size:60 
394993,40B11FP,Pitch:0.500 in|Chain Size:40 
395399,2060B15,Size:A2060/C2060 |Pitch:1.500 in|Inside Width :0.500 in|Roller Diameter :0.469 in
397458,41B12FJ,Pitch:0.500 in|Chain Size:41 
395890,60A18,Pitch:0.750 in|Chain Size:60 
397718,41B13FJ,Pitch:0.500 in|Chain Size:41 
397657,80B20F-1H,Pitch:1.000 in|Chain Size:80 
397974,80B14F-1D,Pitch:1.000 in|Chain Size:80 
398053,35B36FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397140,60B23F-1D,Pitch:0.750 in|Chain Size:60 
397192,60SF42,Pitch:0.750 in|Chain Size:60 
397225,25B10SS,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
397273,60B38F-1L,Pitch:0.750 in|Chain Size:60 
397940,60B9F-1,Pitch:0.750 in|Chain Size:60 
397496,D50B21,Pitch:0.625 in|Chain Size:50-2 
397601,80B27F-2C,Pitch:1.000 in|Chain Size:80 
397550,50B40F-1H,Pitch:0.625 in|Chain Size:50 
397709,80B22F-1J,Pitch:1.000 in|Chain Size:80 
397473,50A54,Pitch:0.625 in|Chain Size:50 
397725,D40B11,Pitch:0.500 in|Chain Size:40-2 
397647,80B30F-1L,Pitch:1.000 in|Chain Size:80 
397566,50B50F-1R,Pitch:0.625 in|Chain Size:50 
397737,D50B24,Pitch:0.625 in|Chain Size:50-2 
397729,35A40,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397753,D50B12,Pitch:0.625 in|Chain Size:50-2 
397610,80B24F-2R,Pitch:1.000 in|Chain Size:80 
397660,60BTL72,Pitch:0.750 in|Chain Size:60 
397842,60A70,Pitch:0.750 in|Chain Size:60 
397781,D100B23,Pitch:1.250 in|Chain Size:100-2 
397901,35B40FJ,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397680,80B19F-1F,Pitch:1.000 in|Chain Size:80 
397573,50B45F-1F,Pitch:0.625 in|Chain Size:50 
397757,40B23F-1C,Pitch:0.500 in|Chain Size:40 
394726,35B11FL,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
394886,50B17F-1D,Pitch:0.625 in|Chain Size:50 
395801,35B10FF,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
395559,140A45,Pitch:1.750 in|Chain Size:140 
395301,80A31,Pitch:1.000 in|Chain Size:80 
396014,60B36F-2G,Pitch:0.750 in|Chain Size:60 
395384,80B30F-1H,Pitch:1.000 in|Chain Size:80 
396602,25A45,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
395003,2050B11,Size:A2050/C2050 |Pitch:1.250 in|Inside Width :0.375 in|Roller Diameter :0.400 in
397194,35B10FH,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
396986,D50CTL42,Pitch:0.625 in|Chain Size:50-2 
396509,35B9FF,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
1752581,1.40E+21,Pitch:1.750 in|Chain Size:140 
395749,50A19,Pitch:0.625 in|Chain Size:50 
397835,35B15F-1,Pitch:0.375 in|Chain Size:35 |Inside Width :0.188 in|Roller Diameter :0.200 in
397658,80B20F-1J,Pitch:1.000 in|Chain Size:80 
396749,60B20F-1D,Pitch:0.750 in|Chain Size:60 
396970,60A17,Pitch:0.750 in|Chain Size:60 
394841,25A22,Pitch:0.250 in|Chain Size:25 |Inside Width :0.125 in|Roller Diameter :0.130 in
394772,60B48F-1B,Pitch:0.750 in|Chain Size:60 
394482,40B12F-1,Pitch:0.500 in|Chain Size:40 
395088,100E48,Pitch:1.250 in|Chain Size:100 
395817,60BTL54,Pitch:0.750 in|Chain Size:60 
395885,60A16,Pitch:0.750 in|Chain Size:60 
395839,40A44,Pitch:0.500 in|Chain Size:40 
395771,50A20,Pitch:0.625 in|Chain Size:50 
396331,2080B11,Size:C2080/A2080 |Pitch:2.000 in|Inside Width :0.625 in|Roller Diameter :0.625 in
