id,catalog_number,cad,type
125182,124641,https://mro-host.herokuapp.com/file_download/?name=baldor2d_124641_front.dxf,front
125182,124641,https://mro-host.herokuapp.com/file_download/?name=baldor2d_124641_right.dxf,right
125182,124641,https://mro-host.herokuapp.com/file_download/?name=baldor2d_124641_top.dxf,top
124888,032983,https://mro-host.herokuapp.com/file_download/?name=baldor2d_032983_front.dxf,front
124888,032983,https://mro-host.herokuapp.com/file_download/?name=baldor2d_032983_right.dxf,right
124888,032983,https://mro-host.herokuapp.com/file_download/?name=baldor2d_032983_top.dxf,top
130505,136277,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136277_front.dxf,front
130505,136277,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136277_right.dxf,right
130505,136277,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136277_top.dxf,top
125146,067892,https://mro-host.herokuapp.com/file_download/?name=baldor2d_067892_front.dxf,front
125146,067892,https://mro-host.herokuapp.com/file_download/?name=baldor2d_067892_right.dxf,right
125146,067892,https://mro-host.herokuapp.com/file_download/?name=baldor2d_067892_top.dxf,top
129337,131106,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131106_front.dxf,front
129337,131106,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131106_right.dxf,right
129337,131106,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131106_top.dxf,top
133987,127540,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127540_front.dxf,front
133987,127540,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127540_right.dxf,right
133987,127540,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127540_top.dxf,top
122998,066285,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066285_front.dxf,front
122998,066285,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066285_right.dxf,right
122998,066285,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066285_top.dxf,top
127024,127594,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127594_front.dxf,front
127024,127594,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127594_right.dxf,right
127024,127594,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127594_top.dxf,top
130643,071355,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071355_front.dxf,front
130643,071355,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071355_right.dxf,right
130643,071355,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071355_top.dxf,top
128095,126454,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126454_front.dxf,front
128095,126454,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126454_right.dxf,right
128095,126454,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126454_top.dxf,top
126964,125561,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125561_front.dxf,front
126964,125561,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125561_right.dxf,right
126964,125561,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125561_top.dxf,top
129288,071508,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071508_front.dxf,front
129288,071508,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071508_right.dxf,right
129288,071508,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071508_top.dxf,top
124741,033670,https://mro-host.herokuapp.com/file_download/?name=baldor2d_033670_front.dxf,front
124741,033670,https://mro-host.herokuapp.com/file_download/?name=baldor2d_033670_right.dxf,right
124741,033670,https://mro-host.herokuapp.com/file_download/?name=baldor2d_033670_top.dxf,top
129196,071263,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071263_front.dxf,front
129196,071263,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071263_right.dxf,right
129196,071263,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071263_top.dxf,top
133056,129652,https://mro-host.herokuapp.com/file_download/?name=baldor2d_129652_front.dxf,front
133056,129652,https://mro-host.herokuapp.com/file_download/?name=baldor2d_129652_right.dxf,right
133056,129652,https://mro-host.herokuapp.com/file_download/?name=baldor2d_129652_top.dxf,top
129392,131808,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131808_front.dxf,front
129392,131808,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131808_right.dxf,right
129392,131808,https://mro-host.herokuapp.com/file_download/?name=baldor2d_131808_top.dxf,top
127085,127607,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127607_front.dxf,front
127085,127607,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127607_right.dxf,right
127085,127607,https://mro-host.herokuapp.com/file_download/?name=baldor2d_127607_top.dxf,top
786394,071913,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071913_front.dxf,front
786394,071913,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071913_right.dxf,right
786394,071913,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071913_top.dxf,top
124939,034320,https://mro-host.herokuapp.com/file_download/?name=baldor2d_034320_front.dxf,front
124939,034320,https://mro-host.herokuapp.com/file_download/?name=baldor2d_034320_right.dxf,right
124939,034320,https://mro-host.herokuapp.com/file_download/?name=baldor2d_034320_top.dxf,top
134084,066244,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066244_front.dxf,front
134084,066244,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066244_right.dxf,right
134084,066244,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066244_top.dxf,top
128592,069564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069564_front.dxf,front
128592,069564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069564_right.dxf,right
128592,069564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069564_top.dxf,top
791795,076211,https://mro-host.herokuapp.com/file_download/?name=baldor2d_076211_front.dxf,front
791795,076211,https://mro-host.herokuapp.com/file_download/?name=baldor2d_076211_right.dxf,right
791795,076211,https://mro-host.herokuapp.com/file_download/?name=baldor2d_076211_top.dxf,top
123697,126822,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126822_front.dxf,front
123697,126822,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126822_right.dxf,right
123697,126822,https://mro-host.herokuapp.com/file_download/?name=baldor2d_126822_top.dxf,top
131223,070346,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070346_front.dxf,front
131223,070346,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070346_right.dxf,right
131223,070346,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070346_top.dxf,top
133538,070784,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070784_front.dxf,front
133538,070784,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070784_right.dxf,right
133538,070784,https://mro-host.herokuapp.com/file_download/?name=baldor2d_070784_top.dxf,top
128673,125945,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125945_front.dxf,front
128673,125945,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125945_right.dxf,right
128673,125945,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125945_top.dxf,top
133336,069400,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069400_front.dxf,front
133336,069400,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069400_right.dxf,right
133336,069400,https://mro-host.herokuapp.com/file_download/?name=baldor2d_069400_top.dxf,top
126868,045602,https://mro-host.herokuapp.com/file_download/?name=baldor2d_045602_front.dxf,front
126868,045602,https://mro-host.herokuapp.com/file_download/?name=baldor2d_045602_right.dxf,right
126868,045602,https://mro-host.herokuapp.com/file_download/?name=baldor2d_045602_top.dxf,top
131563,065314,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065314_front.dxf,front
131563,065314,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065314_right.dxf,right
131563,065314,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065314_top.dxf,top
128658,125894,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125894_front.dxf,front
128658,125894,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125894_right.dxf,right
128658,125894,https://mro-host.herokuapp.com/file_download/?name=baldor2d_125894_top.dxf,top
127910,129270,https://mro-host.herokuapp.com/file_download/?name=baldor2d_ 129270_front.dxf,front
127910,129270,https://mro-host.herokuapp.com/file_download/?name=baldor2d_ 129270_right.dxf,right
127910,129270,https://mro-host.herokuapp.com/file_download/?name=baldor2d_ 129270_top.dxf,top
122688,023498,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023498_front.dxf,front
122688,023498,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023498_right.dxf,right
122688,023498,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023498_top.dxf,top
134118,048056,https://mro-host.herokuapp.com/file_download/?name=baldor2d_048056_front.dxf,front
134118,048056,https://mro-host.herokuapp.com/file_download/?name=baldor2d_048056_right.dxf,right
134118,048056,https://mro-host.herokuapp.com/file_download/?name=baldor2d_048056_top.dxf,top
791307,136738,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136738_front.dxf,front
791307,136738,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136738_right.dxf,right
791307,136738,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136738_top.dxf,top
129581,132363,https://mro-host.herokuapp.com/file_download/?name=baldor2d_132363_front.dxf,front
129581,132363,https://mro-host.herokuapp.com/file_download/?name=baldor2d_132363_right.dxf,right
129581,132363,https://mro-host.herokuapp.com/file_download/?name=baldor2d_132363_top.dxf,top
791423,136855,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136855_front.dxf,front
791423,136855,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136855_right.dxf,right
791423,136855,https://mro-host.herokuapp.com/file_download/?name=baldor2d_136855_top.dxf,top
133624,071412,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071412_front.dxf,front
133624,071412,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071412_right.dxf,right
133624,071412,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071412_top.dxf,top
123143,066564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066564_front.dxf,front
123143,066564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066564_right.dxf,right
123143,066564,https://mro-host.herokuapp.com/file_download/?name=baldor2d_066564_top.dxf,top
125111,023210,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023210_front.dxf,front
125111,023210,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023210_right.dxf,right
125111,023210,https://mro-host.herokuapp.com/file_download/?name=baldor2d_023210_top.dxf,top
129264,071527,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071527_front.dxf,front
129264,071527,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071527_right.dxf,right
129264,071527,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071527_top.dxf,top
130105,128186,https://mro-host.herokuapp.com/file_download/?name=baldor2d_128186_front.dxf,front
130105,128186,https://mro-host.herokuapp.com/file_download/?name=baldor2d_128186_right.dxf,right
130105,128186,https://mro-host.herokuapp.com/file_download/?name=baldor2d_128186_top.dxf,top
122872,065282,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065282_front.dxf,front
122872,065282,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065282_right.dxf,right
122872,065282,https://mro-host.herokuapp.com/file_download/?name=baldor2d_065282_top.dxf,top
129130,071199,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071199_front.dxf,front
129130,071199,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071199_right.dxf,right
129130,071199,https://mro-host.herokuapp.com/file_download/?name=baldor2d_071199_top.dxf,top
786653,072396,https://mro-host.herokuapp.com/file_download/?name=baldor2d_072396_front.dxf,front
786653,072396,https://mro-host.herokuapp.com/file_download/?name=baldor2d_072396_right.dxf,right
786653,072396,https://mro-host.herokuapp.com/file_download/?name=baldor2d_072396_top.dxf,top
