id,catalog_number,cad
126797,125648,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125648.dxf
127030,127519,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127519.dxf
130656,071421,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071421.dxf
129360,131157,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131157.dxf
128591,069545,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069545.dxf
123829,004093,https://mro-host.herokuapp.com/file_download/?name=baldor3d_004093.dxf
131121,070882,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070882.dxf
128518,069584,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069584.dxf
791414,136864,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136864.dxf
791559,076254,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076254.dxf
791758,136987,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136987.dxf
122845,087172,https://mro-host.herokuapp.com/file_download/?name=baldor3d_087172.dxf
128677,068572,https://mro-host.herokuapp.com/file_download/?name=baldor3d_068572.dxf
133346,069803,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069803.dxf
129161,071387,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071387.dxf
127053,126687,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126687.dxf
786310,071732,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071732.dxf
791655,127862,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127862.dxf
129261,071507,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071507.dxf
