id,catalog_number,attributes
2793441,L 4035 163 3,"<table><tr><td><font><b>Part Number</b></font></td><td><font>L 4035 163 3</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L4000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>26</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>Single Receptacle</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>16</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>13 </font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>3</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SJTOW</font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000426</font></td></tr></table>"
2793487,S32-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S32-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>1 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.710 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>2</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793465,L 4500,<table><tr><td><font><b>Part Number</b></font></td><td><font>L 4500</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L4000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>22</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>Bare Reel</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>12</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>45</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>20 </font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>3</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SJEOOW </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002222</font></td></tr></table>
2793519,S601027-50,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601027-50</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>21.8</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.375 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
2793539,S5-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S5-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>10.4</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.710 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793473,L 4035 162 2,<table><tr><td><font><b>Part Number</b></font></td><td><font>L 4035 162 2</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L4000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>Fluorescent Light</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>16</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>0.3</font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>2</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SJEOOW </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002307</font></td></tr></table>
2793559,S3-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S3-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>10.72 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.730 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>4800</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793527,S13-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S13-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>3.2 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.530 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>20</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2750</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793543,S37-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S37-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>9 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.850 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793481,L 4050 163 10,<table><tr><td><font><b>Part Number</b></font></td><td><font>L 4050 163 10 </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L4000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>27</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>LED Light</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>16</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>13 </font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>3</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SJTOW</font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567008774</font></td></tr></table>
2793477,L 5245 A 163 6X,<table><tr><td><font><b>Part Number</b></font></td><td><font>L 5245 A 163 6X </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L5000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>39</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>Fluorescent Light</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>16</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>45</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>0.13</font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>3</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SEOOW</font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002338</font></td></tr></table>
2793535,S16-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S16-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>7.1 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.710 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793563,S5-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S5-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>19.2</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.730 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>4800</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793551,S6-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S6-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>5.2 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.580 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>20</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793555,S8-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S8-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>10.2</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.580 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>40</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
2793547,S24-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S24-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>22</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.850 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
5029887,GC7925OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>GC7925 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>7000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>53 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.075 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>3/4 NH(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NH (F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567012702</font></td></tr></table>"
2207974,B5625 OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>B5625 OHP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>32</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.730</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>4800</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567009313</font></td></tr></table>"
2208162,E8850 OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>E8850 OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>8000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>57</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.820</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font></font></td></tr></table>"
2208166,D9175 OHPBW,"<table><tr><td><font><b>Part Number</b></font></td><td><font>D9175 OHP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>9000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>153 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.730</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>4800</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>3/8 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001973</font></td></tr></table>"
2793497,S601015-50,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601015-50</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>6.5 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.600 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
2208186,E9275 OMPBW,"<table><tr><td><font><b>Part Number</b></font></td><td><font>E9275 OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>9000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>131 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.820</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001935</font></td></tr></table>"
2208234,H26000 H,"<table><tr><td><font><b>Part Number</b></font></td><td><font>H26000 H</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>H</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>34</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.730</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>400</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003793</font></td></tr></table>"
2208210,EB37122L12D,"<table><tr><td><font><b>Part Number</b></font></td><td><font>EB37122 L12D</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>37000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>73</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.375 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1 NPT(M)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567020769</font></td></tr></table>"
2208154,D8840 OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>D8840 OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>8000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>53</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.820</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>40</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font></font></td></tr></table>"
2208014,URD9275 OLBBW70,"<table><tr><td><font><b>Part Number</b></font></td><td><font>URD9275 OLBBW70</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>9000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>125 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.844</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 BSPP(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 BSPP(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567021513</font></td></tr></table>"
