id,catalog_number,description,main_image,additional_description,attributes,Brand
2073204,56852,REMCO 56852 Vikan Scoop Small Dipping Bowl- Green,product_images/20/73204/56852_1.jpg,"<p><br>This full color-coded bowl scoop is great for measuring and scooping liquids.  The neck joint is very robust and can withstand the weight of the filled scoop.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073212,64002,REMCO 64002 Remco Scoop Small Scoop- Green,product_images/20/73212/default_2073212.jpg,nan,nan,Remco Products
2073216,64006,REMCO 64006 Remco Scoop Small Scoop- Yellow,product_images/20/73216/64006_1.jpg,"<p><br>This fully color-coded small scoop is great for moving material. Its solid construction makes it extremely durable. It has no seams or cracks to help prevent bacterial growth.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073224,65008,REMCO 65008 Remco Scoop Large Scoop- Purple,product_images/20/73224/65008_1.jpg,"<p><br>This fully color-coded large scoop is great for handling bulk materials. Its solid construction makes it extremely durable. It has no seams or cracks to help prevent bacterial growth.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>15</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.8</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073252,69624,"REMCO 69624 Remco Hand Scraper 4"" Scraper- Red",product_images/20/73252/69624_1.jpg,"<p><br>This color-coded large hand scraper is an excellent solution to your scraping needs. It has no seams or cracks, which helps prevent bacterial growth.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>4.4</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>9.7</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073264,70372,REMCO 70372 Vikan Scrub Brush Tank Brush- Hard- Green (polyester),product_images/20/73264/70372_1.jpg,"<p><br>The oval-shaped brush with stiff bristles is effective for scrubbing inside large industrial tanks and other large container-like equipment. The rounded edges work well to clean down the sides of equipment. It also fits well into large channel drains.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>5.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>8</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073268,70376,REMCO 70376 Vikan Scrub Brush Tank Brush- Hard- Yellow (polyester,product_images/20/73268/70376_1.jpg,"<p><br>The oval-shaped brush with stiff bristles is effective for scrubbing inside large industrial tanks and other large container-like equipment. The rounded edges work well to clean down the sides of equipment. It also fits well into large channel drains.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>5.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>8</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073288,70446,REMCO 70446 Vikan Scrub Broom Narrow Flared Broom- Yellow,product_images/20/73288/70446_1.jpg,"<p><br>This deck scrub is specifically designed for cleaning difficult-to-reach and constrained areas. By applying firm downward pressure on the scrub, the bristles will reach and clean into awkward corners and recesses.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>9.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073296,70464,REMCO 70464 Vikan Resin Broom Resin Set Deck Scrub- Red,product_images/20/73296/70464_1.jpg,"<p><br>The bristles are resin set and secured without stainless steel staples. This stiff-bristled deck scrub is suitable for cleaning walls and floors, ideal for use in meat processing plants.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073300,70473,REMCO 70473 Vikan Scrub Broom High-Low Brush- Blue,product_images/20/73300/70473_1.jpg,"<p><br>The angled shape of this scrubbing broom was designed to clean the area where the wall meets the floor, but also effective for cleaning the floor itself. Its bristles are gentle enough to be used on equipment. It is a popular choice in meat processing facilities, canneries, mills, wineries and breweriesÃÂÃÂ¢ÃÂÃÂÃÂÃÂand generally any moist environment that creates difficult cleaning challenges.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>10.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073312,70614,REMCO 70614 Vikan Scrub Broom Wall Wash Brush- Soft- Red,product_images/20/73312/70614_1.jpg,"<p><br>This sweeping and scrubbing broom has bristles that are soft enough to sweep medium to small sized particles in both wet and dry environments. The bristles are also firm enough to use as a gentle scrubbing broom to wash away loose dirt and particles. This broom is often selected for sensitive flooring.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073316,70623,REMCO 70623 Vikan Scrub Broom Deck Scrub- Stiff- 2.5x18.5- Blue,product_images/20/73316/70623_1.jpg,"<p><br>This wide scrubbing broom is ideal for cleaning heavily soiled areas and covering a lot of ground in food production facilities such as meat processing plants, bakeries, canneries, and dairy plants.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>18.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073320,70672,REMCO 70672 Vikan Waterfed Brush Angle Adj. Brush- Green,product_images/20/73320/70672_1.jpg,"<p><br />\r\nThis unique brush has split fiber bristles to absorb liquid so that the user is able to efficiently carry soapy water from bucket to the surface to be cleaned. The bristles are soft enough for sensitive surfaces, and the waterfed design makes it excellent for rinsing after foaming. It is also commonly used as a dusting brush. The neck angle is adjustable to allow all bristles to remain constantly in contact with the cleaning surface.</p>\r\n\r\n<h5>Specifications</h5>\r\n\r\n<table class=""description-table"">\r\n	<tbody>\r\n		<tr>\r\n			<th>Length (inches):</th>\r\n			<td>9</td>\r\n		</tr>\r\n		<tr>\r\n			<th>FDA Compliant Raw Material:</th>\r\n			<td>Yes</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Block Material:</th>\r\n			<td>Polypropylene</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Bristle Material:</th>\r\n			<td>Polyester</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Unit Weight (lbs.):</th>\r\n			<td>.9</td>\r\n		</tr>\r\n	</tbody>\r\n</table>",nan,Remco Products
2073324,70676,REMCO 70676 Vikan Waterfed Brush Angle Adj. Brush- Yellow,product_images/20/73324/70676_1.jpg,"<p><br>This unique brush has split fiber bristles to absorb liquid so that the user is able to efficiently carry soapy water from bucket to the surface to be cleaned. The bristles are soft enough for sensitive surfaces, and the waterfed design makes it excellent for rinsing after foaming. It is also commonly used as a dusting brush. The neck angle is adjustable to allow all bristles to remain constantly in contact with the cleaning surface.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>9</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.9</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073328,70712,"REMCO 70712 Vikan Ultra Squeegee Ultra Squeegee- 20""- Green",product_images/20/73328/70712_1.jpg,"<p><br>The ultra hygiene squeegee is particularly suited for ÃÂÃÂ¢ÃÂÃÂÃÂÃÂsweepingÃÂÃÂ¢ÃÂÃÂÃÂÃÂ smooth, wet floors to remove large amounts of dirt, as the single squeegee blade design is extremely easy to clean and sanitize. This squeegee model is suitable for use in food processing facilities, large kitchens, hospitals and other areas where hygiene is critical.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>19.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073332,70732,"REMCO 70732 Vikan Ultra Squeegee Ultra Squeegee- 28""- Green",product_images/20/73332/70732_1.jpg,"<p><br>The ultra hygiene squeegee is particularly suited for ÃÂÃÂ¢ÃÂÃÂÃÂÃÂsweepingÃÂÃÂ¢ÃÂÃÂÃÂÃÂ smooth, wet floors to remove large amounts of dirt, as the single squeegee blade design is extremely easy to clean and sanitize. This squeegee model is suitable for use in food processing facilities, large kitchens, hospitals and other areas where hygiene is critical.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>27.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073336,555030,"REMCO 555030 Vikan Sweep Brush Pastry Brush- 1""- White",product_images/20/73336/default_2073336.jpg,nan,nan,Remco Products
2073344,6268B,REMCO 6268B Remco Telescopic Handle 16 Extension Handle w/ Bottle,product_images/20/73344/6268B_1.jpg,"<p><br>This composite fiberglass and aluminum extension pole extends past 15 feet, and drains into the included bottle part number RP6946. The pole is designed to work in conjunction with our condensation collection squeegees to eliminate dripping water that could contaminate food product or cause corrosion on costly equipment. The ceiling squeegee system provides a more sophisticated and effective option than rags and sponges.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>192</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>No</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Fiberglass</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2.9</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Color:</th>\n                              <td>Yellow</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073356,6152,REMCO 06152 Vikan Wall Bracket Wall Bracket- Green,product_images/20/73356/default_2073356.jpg,nan,nan,Remco Products
2073364,RP6867SS,REMCO RP6867SS Remco 2pc Shovel Mediuml Blade- Black,product_images/20/73364/default_2073364.jpg,nan,nan,Remco Products
2073368,RP6877SS,REMCO RP6877SS Remco 2pc Shovel Handle- Short- D Grip,product_images/20/73368/default_2073368.jpg,nan,nan,Remco Products
2073381,29004,REMCO 29004 Remco Floor Scraper Food Hoe- Red,product_images/20/73381/29004_1.jpg,"<p><br>Here is a unique scraper that is designed for both push and pull applications. It has the strength to move almost any type of product without breaking under pressure. Lightweight and long-lasting, its flat and arched edges make it the perfect tool for use on straight or curved surfaces.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>11</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>8</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Nylon</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073385,6400MD4,REMCO 6400MD4 Remco MD Scoop Small Scoop- Metal Det.- Red,product_images/20/73385/6400MD4_1.jpg,"<p><br>This metal detectable small scoop is great for material handling in areas of high sensitivity. The semi-ferrous additive in this product allows for use in conjunction with a metal detectable system. Metal detectable plastic is a lightweight and less costly alternative to stainless steel.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Semi-Ferrous Additive</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.6</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073393,6962MD2,"REMCO 6962MD2 Remco MD Scraper Scraper- 4""- Metal Det.- Green",product_images/20/73393/default_2073393.jpg,nan,nan,Remco Products
2073405,56872,REMCO 56872 Vikan Pail Pail Lid- Green,product_images/20/73405/56872_1.jpg,"<p><br>This pail lid is useful for preventing spillage of materials. It has a clip system for securing the lid tightly.  Corresponds with part number 5686.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>12.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073421,45826,REMCO 45826 Vikan Sweep Brush Bench Brush- Yellow,product_images/20/73421/45826_1.jpg,"<p><br>This long, narrow, fully color-coded hand brush is perfect for dusting large surface areas like tables and equipment. The soft bristles are designed for brushing dry, fine particles like dust, flour, and powdered sugar.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.6</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073429,6962MD3,"REMCO 6962MD3 Remco MD Scraper Scraper- 4""- Metal Det.- Blue",product_images/20/73429/6962MD3_1.jpg,"<p><br>This metal detectable large hand scraper is an excellent solution for your bench top scraping needs. The semi-ferrous additive in this product allows for use in conjunction with a metal detectable system. Metal detectable plastic is a lightweight and less costly alternative to stainless steel.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>4.4</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>9.7</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Semi-Ferrous Additive</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.3</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073449,31666,"REMCO 31666 Vikan Upright Broom Broom- Straight Neck Medium- 12""- Y",product_images/20/73449/31666_1.jpg,"<p><br>This fully color-coded straight neck floor broom is designed to gather particles such as paper, vegetables, fish, or other small items from in-between machines, equipment, and underneath tables.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>12.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073457,29394,REMCO 29394 Vikan Stainless Handle Handle- Stainless Steel- Red,product_images/20/73457/29394_1.jpg,"<p><br>Ergonomic and very durable stainless steel handle, which can withstand demanding use and is chemical resistant.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>59</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Stainless Steel</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2.3</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073465,69845,REMCO 69845 Remco 1pc Shovel Shovel- Large- Dual Grip- White,product_images/20/73465/69845_1.jpg,"<p><br>This Remco one-piece polypropylene shovel is tough, lightweight and ergonomic. It is molded from FDA-compliant materials, and features a second grip that may also be used as a foot push. It is especially effective and helpful when scooping materials that are heavy by nature. This shovel is popular for meat, dairy, seafood, and poultry processing, as well as commercial fishing and other food handling applications.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>14</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073469,77524,"REMCO 77524 Vikan Foam Squeegee 16"" Red Fxd Hd Squeegee (replaces 7",product_images/20/73469/77524_1.jpg,"<p><br>This double blade squeegee provides effective removal of both water and food debris from all types of flooring. The cassette is detached easily for cleaning or replacement. Replacement squeegee blades 77725 and 77729.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>15.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Foam Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073485,77623,"REMCO 77623 Vikan Foam Squeegee 16"" Blue Swvl Nk Squeegee (replaces",product_images/20/73485/default_2073485.jpg,nan,nan,Remco Products
2073493,77636,"REMCO 77636 Vikan Foam Squeegee 20"" Ylw Swvl Nk Squeegee (replaces",product_images/20/73493/77636_1.jpg,"<p><br>The neoprene rubber blades on this squeegee are highly effective on all types of floors, as the soft rubber reaches into and cleans all spaces on the floor, such as grouting between tiles. The swivel neck feature allows flexibility and superior mobility in tight and difficult-to-reach spaces. The cartridge system blades can be removed for easy cleaning and replaced when worn out, making the model a very economical option. Replacement squeegee blades 77735 or 77739. May be used with any European-thread handle.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>19.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Foam Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.8</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073517,77112,"REMCO 77112 Vikan Dbl Ultra Squeegee Dbl Blade Ultra Squeegee - 10""- Gre",product_images/20/73517/default_2073517.jpg,nan,nan,Remco Products
2073521,77116,"REMCO 77116 Vikan Dbl Ultra Squeegee Dbl Blade Ultra Squeegee - 10""- Yel",product_images/20/73521/default_2073521.jpg,nan,nan,Remco Products
2073529,77143,"REMCO 77143 Vikan Dbl Ultra Squeegee Dbl Blade Ultra Squeegee- 24""- Blue",product_images/20/73529/default_2073529.jpg,nan,nan,Remco Products
2073533,77149,"REMCO 77149 Vikan Dbl Ultra Squeegee Dbl Blade Ultra Squeegee- 24""- Blac",product_images/20/73533/77149_1.jpg,"<p><br>The double-blade non-porous rubber design of this squeegee is effective in removing water from all types of floors; tiles, epoxy, cement. It is very efficient in large food production facilities on walk ways and expansive areas. The cartridge system blades can be removed for easy cleaning and replaced when worn out, making the model a very economical hygienic option. Replacement Squeegee Blade: Series 7734.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>23.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.8</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
