id,catalog_number,attributes
251801,TS616BS 1 1/4,nan
251809,TS621,nan
260907,35BS22 1,"""Bore""=>""1\"""", ""Pitch""=>""35"", ""Teeth""=>""22"""
251817,TS633,nan
251821,TS654,nan
251825,TS672,nan
251829,TS812BS 3/4,nan
260915,35BS23 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""23"""
251833,TS815BS 3/4,nan
251841,TS818BS 7/8,nan
251845,TS820BS 1 1/8,nan
251857,TS830,nan
260927,35BS24HT 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""24"""
251865,WB1020D,nan
251873,WB1620Q,nan
251877,WG10,nan
251881,WG3,nan
251889,WH10Q,nan
260943,35BS26HT 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""26"""
251520,S822,nan
251528,S832,nan
251532,S844,nan
251536,TC1080,nan
251544,TC16128,nan
251552,TC8160,nan
251564,TR12X2,nan
251568,TR16X4,nan
251572,TR20X6,nan
251576,TR4X2,nan
260762,32C48,nan
251584,TR6X6,nan
251596,TS1018,nan
260778,35A23,nan
251616,TS1036,nan
260802,35BB19H 1/2,nan
251632,TS1216BS 5/8,nan
260806,35BR15 1/2,nan
260811,35BS10HT 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""10"""
251640,TS1221BS 7/8,nan
260818,35BS11HT 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""11"""
251648,TS1228,nan
251656,TS1248,nan
251664,TS1613,nan
251672,TS1617,nan
251688,TS1630BS 5/8,nan
260843,35BS14HT 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""14"""
251712,TS2015BS 3/8,nan
251716,TS2018BS 3/8,nan
251720,TS2022,nan
251732,TS2040,nan
260870,35BS17 7/8,nan
251740,TS2072,nan
251744,TS2096,nan
260874,35BS17HT 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""17"""
251748,TS416,nan
251752,TS424,nan
251756,TS436,nan
251760,TS456,nan
251764,TS480,nan
260882,35BS18HT 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""18"""
251768,TS5120,nan
251776,TS528,nan
260890,35BS19HT 1,"""Bore""=>""1\"""", ""Pitch""=>""35"", ""Teeth""=>""19"""
251784,TS580,nan
251788,TS612,nan
251796,TS615BS 1 1/4,nan
260902,35BS21 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""21"""
251804,TS618,nan
260906,35BS21HT 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""21"""
251812,TS621BS 1 1/8,nan
251816,TS630,nan
251824,TS666,nan
251828,TS812,nan
251832,TS815,nan
251844,TS820BS 1,nan
251852,TS824BS 1,nan
260926,35BS24HT 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""24"""
251876,WB1650,nan
251880,WG12Q,nan
251884,WG8,nan
251896,WH6,nan
260950,35BS27 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""27"""
262738,50BS20HT 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""50"", ""Teeth""=>""20"""
255634,8 C 130 F,nan
262746,50BS21 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""50"", ""Teeth""=>""21"""
255662,8 C 95 F,nan
262750,50BS21 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""50"", ""Teeth""=>""21"""
262754,50BS21HT 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""50"", ""Teeth""=>""21"""
262762,50BS22 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""50"", ""Teeth""=>""22"""
262766,50BS22 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""50"", ""Teeth""=>""22"""
255714,8 5V 1180 TB,nan
255738,8 5V 750 SF,nan
255746,8 5V 925 F,nan
262782,50BS23 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""50"", ""Teeth""=>""23"""
255750,8 8V 1250 J,nan
255754,8 8V 1400 J,nan
255758,8 8V 1600 J,nan
255762,8 8V 1800 M,nan
262786,50BS23HT 1,"""Bore""=>""1\"""", ""Pitch""=>""50"", ""Teeth""=>""23"""
255766,8 8V 2000 M,nan
255774,8 8V 3000 TB,nan
255778,8 8V 4450 P,nan
255782,8 8V 7100 W,nan
255786,DS100ATB18H,nan
255790,DS100A13,nan
255794,DS100A17,nan
255798,DS100A21,nan
262802,50BS24 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""50"", ""Teeth""=>""24"""
255802,DS120A15,nan
262806,50BS24HT 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""50"", ""Teeth""=>""24"""
262818,50BS25 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""50"", ""Teeth""=>""25"""
262822,50BS26 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""50"", ""Teeth""=>""26"""
262830,50BS27 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""50"", ""Teeth""=>""27"""
262834,50BS27 1 3/8,nan
262846,50BS28 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""50"", ""Teeth""=>""28"""
262850,50BS29 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""50"", ""Teeth""=>""29"""
262866,50BS31 1,"""Bore""=>""1\"""", ""Pitch""=>""50"", ""Teeth""=>""31"""
262870,50BS31 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""50"", ""Teeth""=>""31"""
262874,50BS31 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""50"", ""Teeth""=>""31"""
262878,50BS32 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""50"", ""Teeth""=>""32"""
262882,50BS32 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""50"", ""Teeth""=>""32"""
262894,50BS33 1 3/4,nan
262906,50BS34 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""50"", ""Teeth""=>""34"""
262914,50BS35 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""50"", ""Teeth""=>""35"""
262918,50BS35 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""50"", ""Teeth""=>""35"""
262922,50BS36 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""50"", ""Teeth""=>""36"""
262926,50BS36 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""50"", ""Teeth""=>""36"""
262930,50BS36 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""50"", ""Teeth""=>""36"""
262938,50BS37 1 3/4,nan
262942,50BS37 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""50"", ""Teeth""=>""37"""
262946,50BS38 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""50"", ""Teeth""=>""38"""
262950,50BS38 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""50"", ""Teeth""=>""38"""
262954,50BS39 1,nan
262958,50BS39 1 15/16,nan
262966,50BS40 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""50"", ""Teeth""=>""40"""
262998,50BS43 1,nan
263010,50BS44 1 1/2,nan
263022,50BS45 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""50"", ""Teeth""=>""45"""
263026,50BS45 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""50"", ""Teeth""=>""45"""
263030,50BS45 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""50"", ""Teeth""=>""45"""
263070,50BS50 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""50"", ""Teeth""=>""50"""
255810,DS140A16,nan
263075,50BS50 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""50"", ""Teeth""=>""50"""
255811,DS140A17,nan
263087,50BS52 1 1/4,nan
263091,50BS52 1 3/4,nan
263111,50BS54 1 7/16,nan
263115,50BS55 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""50"", ""Teeth""=>""55"""
263119,50BS55 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""50"", ""Teeth""=>""55"""
263139,50BS58 1,nan
263151,50BS59 1 1/8,nan
263175,50BS72 1,nan
263187,50BS80 1 1/8,nan
263219,50BTB13H,nan
263231,50BTB19H,nan
263235,50BTB21H,nan
263239,50BTB23H,nan
263243,50BTB25H,nan
263247,50BTB27H,nan
263251,50BTB30H,nan
263263,50BTB80,nan
263271,50B12,nan
263291,50B22,nan
263303,50B28SS,nan
263307,50B31,nan
263323,50B45,nan
263335,50B56,nan
263343,50B76,nan
263347,50B9,nan
263351,50C13,nan
263359,50H13H,nan
263375,50H30H,nan
263383,50JA12,nan
263391,50JA16,nan
263395,50P16H,nan
263399,50P20H,nan
263419,50Q25H,nan
263423,50Q30H,nan
263427,50Q37,nan
263439,50Q56,nan
263443,50Q80,nan
263447,50SDS20H,nan
263451,50SDS22H,nan
263463,50SDS28H,nan
263467,50SDS35,nan
263471,50SDS45,nan
263475,50SF84,nan
263483,50SK54,nan
263487,50TTA17-25,nan
263491,50TTA24-35,nan
263495,50TTA32-50,nan
263507,5018,nan
263515,5018 1 3/8,nan
263519,5018 3/4,nan
263528,60A12,nan
263540,60A22SS,nan
263552,60A29,nan
263560,60A35SS,nan
263564,60A39,nan
263572,60A45SS,nan
263588,60A60SS,nan
263596,60A80,nan
263612,60BS10 1 1/8,nan
263628,60BS11 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""60"", ""Teeth""=>""11"""
263632,60BS11HT 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""11"""
263636,60BS112 1 1/2,nan
263656,60BS12HT 1 7/16,nan
263668,60BS13 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263676,60BS13HT 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263684,60BS14 1 5/8,nan
263696,60BS14HT 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263704,60BS15 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263708,60BS15 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263712,60BS15HT 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263728,60BS16 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263740,60BS16HT 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263748,60BS17 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
263752,60BS17 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
251905,W1020D,nan
260955,35BS28 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""35"", ""Teeth""=>""28"""
260963,35BS30 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""35"", ""Teeth""=>""30"""
251925,W1220Q,nan
251933,W1260,nan
260971,35BS30HT 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""30"""
260975,35BS32 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""35"", ""Teeth""=>""32"""
251945,W440,nan
251953,W620Q,nan
251961,W640D,nan
260987,35BS36 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""35"", ""Teeth""=>""36"""
260991,35BS36 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""36"""
251973,W830Q,nan
251981,CCB2-H,nan
251985,CCB3-H,nan
251989,CCB4-H,nan
251997,CCB6-H,nan
252001,CCB6A-H,nan
252005,CCB7-H,nan
261003,35BS42 1 3/16,nan
252009,CCC3,nan
252013,CCC7,nan
252021,CC4-HC,nan
261011,35BS45 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""45"""
252029,CC7,nan
261019,35BS48 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""48"""
252053,CE4BB,nan
252057,CE4BB-W,nan
252073,CE6B-W,nan
252077,CE6BB-P-H,nan
252081,CE7B-P,nan
261035,35BS70 1,nan
252085,CE7BB-W,nan
252093,CHB18B4W,nan
261039,35BS70 3/4,nan
252105,CHB2162W,nan
252109,CHB2163W,nan
252113,CHB2164W,nan
261043,35BS72 1 1/8,nan
252117,CHB2165W,nan
252121,CHB2166W,nan
261047,35BS80 1,nan
252129,CHB2203C,nan
252133,CHB2203MCB,nan
261055,35BS84 1 1/8,nan
252165,CHB2205UR,nan
252177,CHB2206U,nan
252181,CHB2207C,nan
252185,CHB2207MCB,nan
252189,CHB2207U,nan
261068,35BTB18,nan
252197,CHE2,nan
261072,35BTB22,nan
261076,35BTB26,nan
252213,CIC6A,nan
252221,CSFP5,nan
261080,35BTB35,nan
252229,CSS3,nan
261084,35BTB45,nan
252233,CSS7,nan
252237,CSW6,nan
260958,35BS28 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""35"", ""Teeth""=>""28"""
251916,W1060D,nan
251924,W1220D,nan
260966,35BS30 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""30"""
251928,W1230Q,nan
260970,35BS30HT 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""30"""
251936,W318,nan
251940,W354,nan
251944,W432,nan
251956,W624Q,nan
251964,W672,nan
260994,35BS40 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""35"", ""Teeth""=>""40"""
251976,W848,nan
261002,35BS42 1 1/8,nan
252004,CCB7,nan
252008,CCC2,nan
252012,CCC6,nan
261006,35BS42 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""35"", ""Teeth""=>""42"""
252016,CC3,nan
252024,CC5-HC,nan
252028,CC6-3-H,nan
252032,CC7-3-H,nan
252036,CE2BB-P,nan
252044,CE3BB-P,nan
252048,CE4B,nan
252056,CE4BB-P-H,nan
252060,CE5B-P,nan
252068,CE5BB-W,nan
261030,35BS60 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""35"", ""Teeth""=>""60"""
252076,CE6BB-P,nan
252080,CE7B,nan
261034,35BS60 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""35"", ""Teeth""=>""60"""
252088,CHB18B3N,nan
252092,CHB18B4N,nan
261038,35BS70 1 3/16,nan
252108,CHB2163U,nan
252112,CHB2164U,nan
261042,35BS72 1 1/4,nan
252116,CHB2165U,nan
252120,CHB2166U,nan
252124,CHB2167U,nan
252128,CHB2202W,nan
252144,CHB2204MBR,nan
252152,CHB2204UR,nan
252156,CHB2205H,nan
252160,CHB2205MHI,nan
252164,CHB2205U,nan
252168,CHB2206C,nan
252172,CHB2206MCB,nan
261063,35BS96 1 1/8,nan
252176,CHB2206P,nan
252180,CHB2206WN,nan
252184,CHB2207MBR-O,nan
252188,CHB2207N,nan
261067,35BTB112,nan
252192,CHB603,nan
252196,CHB607,nan
261071,35BTB21,nan
252204,CHE6,nan
261075,35BTB25,nan
252216,CSC-2-SS,nan
261079,35BTB32,nan
252220,CSFP4,nan
252228,CSP7,nan
261083,35BTB42,nan
252232,CSS6,nan
261087,35BTB60,nan
252236,CSW5,nan
252240,CT3DS,nan
252252,CT6E,nan
252256,CT7E,nan
252260,MSP5,nan
252264,PGC4,nan
252268,QTC,nan
252272,TEBH6,nan
252276,TEB3BB,nan
252280,TEB4BR,nan
261103,35B14SS,nan
252296,TPB5R,nan
261107,35B16SS,nan
252312,1CD4B,nan
252320,1CD5B-P,nan
261115,35B20SS,nan
252324,1CD5BB-W,nan
252336,1CD7BB-W,nan
252344,10CH2264-O,nan
261123,35B24SS,nan
252364,10CTA10-10,nan
261127,35B26SS,nan
252368,10CTA7-10,nan
252372,10CTF3-10,nan
252384,10S312-R,nan
252404,10TEF4-BB-P,nan
261135,35B35SS,nan
252408,10TE4-BB-P,nan
252412,10TFG-W,nan
263086,50BS52 1 1/2,nan
263130,50BS57 1,nan
263166,50BS70 1,nan
263194,50BS84 1 1/2,nan
263206,50BS96 1,nan
263218,50BTB13,nan
263222,50BTB15,nan
263234,50BTB21,nan
263238,50BTB23,nan
263246,50BTB27,nan
263254,50BTB36,nan
263262,50BTB72,nan
263274,50B13SS,nan
263278,50B15SS,nan
263282,50B17SS,nan
263286,50B19SS,nan
263294,50B23SS,nan
263298,50B25SS,nan
263302,50B28,nan
263306,50B30SS,nan
263310,50B34,nan
263318,50B40SS,nan
263322,50B44,nan
263326,50B47,nan
263330,50B51,nan
263334,50B55,nan
263342,50B72,nan
263346,50B84,nan
263354,50C16,nan
263358,50C20,nan
263386,50JA13H,nan
263390,50JA15H,nan
263394,50P15H,nan
263426,50Q36,nan
263434,50Q45,nan
263442,50Q72,nan
263446,50SDS20,nan
263450,50SDS22,nan
263454,50SDS24,nan
263458,50SDS26,nan
263462,50SDS28,nan
263466,50SDS32,nan
263470,50SDS42,nan
263478,50SH17H,nan
263482,50SH19H,nan
263486,50SK72,nan
263490,50TTA22-35,nan
263494,50TTA30-50,nan
263522,5018TBF,nan
263535,60A19,nan
263539,60A22,nan
263551,60A28SS,nan
263563,60A38,nan
263567,60A41,nan
263579,60A52,nan
263591,60A66,nan
263595,60A76,nan
263611,60BS10 1 1/4,nan
263619,60BS10HT 1 1/8,nan
263659,60BS12W 1 1/4,nan
263667,60BS13 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263675,60BS13HT 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263679,60BS14 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263691,60BS14HT 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263695,60BS14HT 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263703,60BS15 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263707,60BS15 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263711,60BS15HT 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263715,60BS15HT 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263719,60BS15HT 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263731,60BS16 7/8,"""Bore""=>""7/8\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263735,60BS16HT 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263747,60BS17 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
263751,60BS17 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
263767,60BS18 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""18"""
263791,60BS19 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263795,60BS19HT 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263756,60BS17HT 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
263764,60BS18 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""18"""
263768,60BS18 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""18"""
263772,60BS18 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""60"", ""Teeth""=>""18"""
263788,60BS19 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263792,60BS19 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263796,60BS19HT 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263804,60BS19HT 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""19"""
263808,60BS20 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""20"""
263812,60BS20 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""20"""
263816,60BS20HT 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""20"""
263828,60BS21 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""21"""
263836,60BS22 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""22"""
263844,60BS22 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""22"""
263860,60BS24 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""24"""
263868,60BS25 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""25"""
263872,60BS25 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""25"""
263876,60BS26 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""26"""
263888,60BS27 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""60"", ""Teeth""=>""27"""
263892,60BS27 1 3/8,nan
263924,60BS30 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""30"""
263940,60BS32 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""32"""
263952,60BS33 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""33"""
263964,60BS34 1 7/16,nan
263976,60BS36 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""36"""
263980,60BS36 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""36"""
263996,60BS37 1 5/8,nan
264008,60BS38 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""38"""
264012,60BS38 2 3/16,"""Bore""=>""2-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""38"""
264016,60BS39 1 1/4,nan
264028,60BS40 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""40"""
264036,60BS40 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""40"""
264040,60BS41 1,nan
252241,CT3E,nan
261088,35BTB70,nan
261092,35BTB96,nan
252245,CT4E,nan
252265,PGC5,nan
252269,TEBH3,nan
261096,35B11SS,nan
252281,TEB4R,nan
252285,TEB6BB,nan
252293,TPB4BB,nan
252297,TPB6BB,nan
252301,1CD2B,nan
252313,1CD4B-H,nan
252317,1CD4BB-P,nan
252321,1CD5B-W,nan
261116,35B21,nan
252329,1CD6BB-P,nan
261120,35B23,nan
252337,10CH2163,nan
261128,35B27,nan
252369,10CTF10-10,nan
252373,10CTF7-10,nan
252381,10SF412-R,nan
252385,10S316-R,nan
261132,35B30SS,nan
252421,12CELD-R,nan
261140,35B45,nan
252433,12CH2166-O,nan
252437,12CH2205-O,nan
252441,12CH2264-O,nan
252445,12CH2266-O,nan
252449,12CH2305-O,nan
261144,35B60,nan
252465,12CH605,nan
252477,12CTF12-12,nan
252481,12HF412-R,nan
252485,12HW1,nan
261156,35H20,nan
252489,12H512-R,nan
252493,12SF412-R,nan
261160,35H24,nan
252497,12SF516-R,nan
261164,35H30,nan
252505,12S512-R,nan
252513,12TCF12-12,nan
252521,12TEF5-RB-P,nan
252525,12TE4-RB-P,nan
252537,12TSD12,nan
252549,14CH2206-O,nan
252553,14CH2266-O,nan
252565,14CH3266-O,nan
252569,14CH706,nan
261180,35JA20,nan
252573,14CTA12-12,nan
261184,35JA24,nan
252585,14H614-R,nan
261188,35JA28,nan
252593,14S516-R,nan
252597,14S624-R,nan
252605,14TEF5-RB-P,nan
252613,14TFG,nan
252625,16CHU19B6,nan
261196,35SH40,nan
252629,16CH2206,nan
252641,16CH706,nan
252645,16CTA12-12,nan
252653,16HF614-R,nan
261208,35TTA26-25,nan
261212,40A12,nan
252661,16S616-R,nan
252677,16TF3,nan
252685,18CH2166,nan
252689,18CH2206,nan
261224,40A24,nan
252729,18S616-L,nan
252741,18TEF7-RB-P,nan
252765,20CH2267,nan
252789,20CTF10-12,nan
252793,20SF612-R,nan
252801,20S616-R,nan
261236,40A33,nan
252813,20TEF6-BB-P,nan
252821,20TFG,nan
252829,24CH2167,nan
261244,40A40,nan
252833,24CH2267,nan
252845,24CTA3-12,nan
252853,24SF732-R,nan
252865,24TEF7-BB-P,nan
261248,40A43,nan
252881,4CH2202,nan
261252,40A46,nan
252897,4TEF2-BB-P,nan
252901,4TFG,nan
261260,40A54,nan
252925,6CH3263-O,nan
252428,12CH2164,nan
252432,12CH2166,nan
252460,12CH3265,nan
252468,12CH705,nan
261147,35B72,nan
252480,12HF408-R,nan
252484,12HF614-R,nan
252488,12H508-R,nan
252492,12RW1,nan
252496,12SF512-R,nan
252500,12SF616-R,nan
261163,35H28,nan
252504,12S424-R,nan
252520,12TEF5-BB-P,nan
252524,12TE4-BB-P,nan
252528,12TE6-BB-P,nan
252532,12TF10,nan
252552,14CH2266,nan
252572,14CTA10-12,nan
261183,35JA23,nan
252584,14H508-R,nan
252596,14S616-R,nan
261187,35JA27,nan
252600,14TCF14-12,nan
252604,14TEF5-BB-P,nan
252612,14TFF,nan
252620,14TSD7,nan
261195,35SH36,nan
252640,16CH606,nan
261199,35SH48,nan
261203,35SH72,nan
252652,16HF610-R,nan
261207,35TTA25-25,nan
252656,16SF612-R,nan
252660,16S612-R,nan
252672,16TE6-BB-P,nan
252676,16TF10,nan
252680,16TSDS7,nan
252684,18CH19B6,nan
252688,18CH2167-O,nan
252696,18CH2267-O,nan
252700,18CH2307-O,nan
252716,18CTA7-12,nan
252720,18CTF7-12,nan
261223,40A23,nan
252724,18SF612-R,nan
252728,18S612-R,nan
252732,18S632-R,nan
252764,20CH2266-O,nan
252788,20CTA7-12,nan
261231,40A29,nan
252792,20PW1,nan
252820,20TFF,nan
261239,40A35SS,nan
252828,20TSD7,nan
252836,24CH2307-O,nan
252848,24CTF3-12,nan
261243,40A39,nan
252852,24SF724-R,nan
252856,24S724-R,nan
261247,40A42,nan
261255,40A49,nan
252904,4TS,nan
252908,4TSD14,nan
261259,40A53,nan
252916,6CH2163-O,nan
252920,6CH2263-O,nan
252924,6CH3263,nan
252932,6CTA14-10,nan
252944,6H308-R,nan
261275,40BB17NM 1/2,nan
252960,6TFF,nan
261283,40BR19 7/8,nan
261287,40BS10HT 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""40"", ""Teeth""=>""10"""
252976,9CH19B3,nan
252980,9CH2164,nan
253000,9CH3264,nan
253008,9CTA10-10,nan
261299,40BS112 1 1/2,nan
253012,9CTA7-10,nan
253024,9H312-R,nan
261303,40BS112 1 7/16,nan
